iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.303809960683187,0.09933333843946457,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
1,2.297099898258845,0.13720834255218506,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
2,2.230519483486811,0.17341665923595428,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
3,2.1485160291194916,0.171875,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
4,2.010835980375608,0.2317499965429306,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
5,1.8993598073720932,0.2837083637714386,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
6,1.837596168120702,0.3058750331401825,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
7,1.796342392762502,0.3100000023841858,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
8,1.7265005211035411,0.328208327293396,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
9,1.6719764471054077,0.34033334255218506,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
10,1.701447919011116,0.3398333787918091,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
11,1.6231639335552852,0.3528750538825989,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
12,1.5947250872850418,0.35600000619888306,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
13,1.594507873058319,0.35595840215682983,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
14,1.5606675346692402,0.3660000264644623,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
15,1.5092152108748753,0.3757917284965515,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
16,1.4929546813170116,0.3679583668708801,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
17,1.473119705915451,0.3711667060852051,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
18,1.4147942910591762,0.39245840907096863,24,3,100,1000,7,"(3, 32, 32)",10,0.06,0.98,23,50,10
