iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.3036395808060965,0.09975962340831757,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
1,2.3012946049372354,0.08794071525335312,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
2,2.244831403096517,0.1910056173801422,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
3,2.1285609205563865,0.20953527092933655,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
4,2.0524709671735764,0.21264027059078217,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
5,1.9635315736134846,0.2750400900840759,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
6,1.8818995555241902,0.3192107379436493,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
7,1.814876675605774,0.3396434485912323,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
8,1.8137433528900146,0.33253204822540283,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
9,1.7190484404563904,0.3626803159713745,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
10,1.6980698357025783,0.35086143016815186,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
11,1.6802387138207753,0.3680889308452606,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
12,1.6079930712779362,0.385817289352417,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
13,1.6082193851470947,0.37970757484436035,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
14,1.5487516572078068,0.3939303159713745,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
15,1.5221061209837596,0.39893838763237,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
16,1.4847677300373714,0.4090545177459717,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
17,1.4325051804383595,0.4221755266189575,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
18,1.408971791466077,0.43419474363327026,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
19,1.3618383904298146,0.44350963830947876,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
20,1.3379845172166824,0.4526241719722748,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
21,1.3264535168806713,0.4488180875778198,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
22,1.321954111258189,0.44591352343559265,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
23,1.2924493998289108,0.454026460647583,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
24,1.236919899781545,0.461838960647583,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
25,1.2199363882342975,0.4659455418586731,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
26,1.192572996020317,0.47145435214042664,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
27,1.1629278312126796,0.47536060214042664,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
28,1.160301685333252,0.47996795177459717,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
29,1.1498221059640248,0.4746595025062561,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
30,1.0965365295608838,0.49018436670303345,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
31,1.074063611527284,0.48627805709838867,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
32,1.0921002601583798,0.48247194290161133,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
33,1.055509050687154,0.49168670177459717,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
34,1.0308794230222702,0.4941907525062561,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
35,1.001474308470885,0.49409055709838867,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
36,0.9951049387454987,0.5014022588729858,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
37,0.9467067817846934,0.5089142918586731,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
38,0.9464725131789843,0.5008013248443604,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
39,0.9113400727510452,0.5071113705635071,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
40,0.8933100476861,0.5077123641967773,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
41,0.8829409976800283,0.5109174251556396,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
42,0.8502810994784037,0.5143229961395264,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
43,0.8430882369478544,0.512620210647583,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
44,0.8345932612816492,0.5127204060554504,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
45,0.808578352133433,0.5162259936332703,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
46,0.788013239701589,0.5197316408157349,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
47,0.760336714486281,0.5238381624221802,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
48,0.752839391430219,0.5230368375778198,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
49,0.7380982091029485,0.5240384936332703,24,1,100,1000,2,"(3, 32, 32)",10,0.07,0.98,23,50,10
