iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
26,1.226475829879443,0.4194177985191345,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
27,1.207563688357671,0.4213685393333435,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
28,1.198000540335973,0.4155162274837494,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
29,1.1787132322788239,0.4230192303657532,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
30,1.1327974622448285,0.42872142791748047,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
31,1.1158835291862488,0.4281712472438812,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
32,1.0926629056533177,0.4328732192516327,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
33,1.0771132583419483,0.43252307176589966,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
34,1.0608935505151749,0.42947182059288025,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
35,1.0291162431240082,0.43742501735687256,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
36,1.00391419728597,0.43637460470199585,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
37,0.9854746237397194,0.4351240396499634,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
38,0.9698990906278292,0.4353742003440857,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
39,0.9394138107697169,0.437174916267395,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
40,0.9328679516911507,0.4337735176086426,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
41,0.9013902818163236,0.4390256106853485,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
42,0.8950815002123514,0.44127652049064636,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
43,0.8699256156881651,0.44292718172073364,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
44,0.8533998255928358,0.44377753138542175,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
45,0.842767042418321,0.4435274004936218,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
46,0.8129260167479515,0.4434273838996887,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
47,0.8016356552640597,0.4444277882575989,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
48,0.7777068987488747,0.4453781247138977,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
49,0.753614696363608,0.4496297836303711,24,2,100,1000,4,"(3, 32, 32)",10,0.06,0.98,23,50,10
