iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.8307682027419407,0.16987501084804535,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,1.0496154576539993,0.2147500365972519,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.17904387104014555,0.2726249694824219,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.20459680003114045,0.2680000066757202,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.053994874081884824,0.2900000214576721,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.04240299194740752,0.2918750047683716,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.04280591077016046,0.3030833601951599,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.041146684205159545,0.3008333742618561,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.08766603535817315,0.2940833568572998,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.13118801176703224,0.30812501907348633,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.05404966879480829,0.319833368062973,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.04271124384831637,0.31654173135757446,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.01611781434621662,0.33000001311302185,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.22274366773975393,0.31583333015441895,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.02448783873114735,0.3319166898727417,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.011051916400901973,0.34408336877822876,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.12718453597820675,0.33141666650772095,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.011524770719309648,0.34570837020874023,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.018246236897539347,0.3426250219345093,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.5268401358043775,0.330666720867157,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.010811105098885795,0.34925004839897156,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.00872871105093509,0.35170841217041016,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.00894956496388962,0.34937500953674316,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.006261774299976726,0.3563750386238098,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.009428979149864366,0.35600006580352783,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.005494775066229825,0.35745832324028015,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.008790434270243471,0.35500001907348633,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.009565271117025986,0.3553750216960907,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.1379990087589249,0.35233330726623535,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.008601183857535943,0.35950005054473877,24,8,100,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
