iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.5008068457245827,0.22554168105125427,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.17587040566528836,0.31179165840148926,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.07208265891919534,0.3408333659172058,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.12177044215301673,0.3462499976158142,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.15448668063618243,0.35466668009757996,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.02638943656347692,0.3762499690055847,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.025609457205670576,0.3842083215713501,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.041147231861638524,0.3869999647140503,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.024296854428636532,0.39016664028167725,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.02915661393975218,0.39779171347618103,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.02645460912026465,0.3967083692550659,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.08689594350289553,0.4010416865348816,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.011664361072083315,0.4152916669845581,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.01071431968982021,0.42258331179618835,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.009677725359021375,0.42333337664604187,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.019184055194879573,0.4206250309944153,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.014919146953616291,0.42774999141693115,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.023468652778925996,0.4320000112056732,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.009265872087174406,0.43654176592826843,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.028362970624584705,0.43304166197776794,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.028169179160613567,0.43966662883758545,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.058180625026579946,0.44179171323776245,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.017897392991775025,0.4467083811759949,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.010354968680379292,0.4435000419616699,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.0056268796712780995,0.447750061750412,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.00576331289873148,0.4447084069252014,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.005081292755979423,0.4485417604446411,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.004480955307371914,0.4531666934490204,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.03133782033304063,0.4467083811759949,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.0215387709516411,0.45087504386901855,24,4,200,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
