iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9920993894338608,0.3162059485912323,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.16956479909519354,0.4117588698863983,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.33122557556877535,0.42377805709838867,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.41744177090004086,0.44911858439445496,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.03045426596266528,0.5216346979141235,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.2474779352390518,0.508713960647583,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.10182818638471265,0.5457732677459717,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.023350678306693833,0.5791267156600952,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.02764713702102502,0.5819311141967773,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.0909493687019373,0.5812300443649292,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.01278245565481484,0.6064703464508057,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.1457930508380135,0.5986579060554504,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.009461065172217786,0.6194912195205688,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.009670864984703561,0.6231971979141235,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.007769659801851958,0.6307092308998108,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.010540834337007254,0.6338142156600952,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.007295262398353468,0.6369191408157349,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.005964818061329424,0.6414263248443604,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.0058310866976777715,0.6437300443649292,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.005549872119445354,0.6459335088729858,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.005232239491306245,0.6474359631538391,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.005298164226890852,0.652043342590332,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.0047627184151982265,0.6543469429016113,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.00457534467568621,0.6570513248443604,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.00437077561703821,0.6573518514633179,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.004180837354700391,0.659855842590332,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.004023684033503135,0.6632611751556396,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.003915913267216335,0.6620593070983887,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.0038403297949116677,0.663762092590332,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.0036791701956341663,0.6641627550125122,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
