iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.5517193675041199,0.2225000113248825,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.2656919762181739,0.3062499761581421,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.07195647138481338,0.335791677236557,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.09188947050521772,0.3383333683013916,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.17619068967178464,0.33112502098083496,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.0397016821273913,0.35987502336502075,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.036218402829642095,0.36412501335144043,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.40085903365009773,0.3472500443458557,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.0692840233289947,0.3734167218208313,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.05841160907099644,0.374458372592926,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.038197348709218204,0.38575005531311035,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.014068963665825626,0.39662501215934753,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.04453235294204205,0.3940417170524597,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.016438501188531518,0.40154168009757996,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.05021963394635046,0.3997916877269745,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.06655439301781978,0.39112502336502075,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.013527218446445962,0.40654170513153076,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.11497379969417428,0.3996250331401825,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.011367342764666924,0.4097083508968353,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.010445343039464206,0.41558337211608887,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.029793379983554285,0.4112500548362732,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.029172841168474406,0.4095000624656677,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007507225168713679,0.4199584126472473,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.04111381771508604,0.4096250534057617,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.005296353774610907,0.42120838165283203,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.5139179495163262,0.4032917022705078,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006180369993671775,0.4206666946411133,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.009019702003570274,0.4229584336280823,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.004311420877153675,0.42495834827423096,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.004324705650409062,0.42354172468185425,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
