iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.1963419169187546,0.16116666793823242,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.11202751596768697,0.22404168546199799,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.03188520188753804,0.239125058054924,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.02062347624450922,0.24491670727729797,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.016502974593701463,0.24887502193450928,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.014204121582830945,0.2522083520889282,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.012552375711190203,0.2575833797454834,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.011477959924377501,0.26108336448669434,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.010629647062160075,0.26475006341934204,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.009855904305974642,0.2695416808128357,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.00918643968179822,0.27279168367385864,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.008607707568444312,0.2761249840259552,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.008099534432403743,0.2812083661556244,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.007583061621213953,0.28425002098083496,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.007124086880745987,0.2878333330154419,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.006700329831801355,0.2915416955947876,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.006363768149943401,0.29483336210250854,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.006048290738059829,0.29841670393943787,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.005757305363658816,0.30241671204566956,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.005405679228715599,0.30504170060157776,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.005143999122083187,0.30674999952316284,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.004907007659009348,0.3089166581630707,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.004674080856299649,0.31162500381469727,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.004428963506749521,0.31458333134651184,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.004283326105602707,0.31541669368743896,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.004055111019018416,0.3174583613872528,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.0039034965351068727,0.3205416798591614,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.0037684412479090192,0.3232083320617676,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.003598116512876004,0.32462501525878906,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.003427739633480087,0.32729172706604004,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
