iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.972007855772972,0.16566507518291473,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.6322724300747117,0.22976762056350708,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.07561672828160226,0.29176682233810425,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.06625342935634156,0.299579381942749,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.0647453221026808,0.3011819124221802,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.02892395268039157,0.31700724363327026,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.02069615964622547,0.3327323794364929,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.07102414523251355,0.33353370428085327,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.08575233537703753,0.3387420177459717,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.030860065249726176,0.35687100887298584,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.1968984285291905,0.36408254504203796,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.028799015873422224,0.3835136294364929,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.01294868194963783,0.3986378610134125,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.01136240471775333,0.4115585684776306,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.07674457685789093,0.40594956278800964,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.008051597008792063,0.4235777258872986,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.008240049530286342,0.4318910241127014,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.04725595253209273,0.43028849363327026,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.01071603927994147,0.4425080716609955,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.011626992840319872,0.4453125596046448,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.00876523059559986,0.4520232379436493,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.005791012149226542,0.45502805709838867,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.10163739305183601,0.4420071840286255,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.008570160445136329,0.45823320746421814,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.007756632403470576,0.46484375,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.004589422712645804,0.4652442932128906,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.004002165951533243,0.47235578298568726,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.21125152550909357,0.4562300145626068,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.00652991531145138,0.48086947202682495,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.003825561550911516,0.48056888580322266,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
