iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.615152473251025,0.20472757518291473,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.1608592535679539,0.32411858439445496,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.04331893272077044,0.3665865361690521,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.05938902939669788,0.3783052861690521,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.048960752707595624,0.39182695746421814,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.028845973856126268,0.4242789149284363,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.2163812747069945,0.42828530073165894,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.05043985908074925,0.44411060214042664,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.015974992304109037,0.4655449390411377,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.12009721687839676,0.4590345025062561,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.0682942682178691,0.47996795177459717,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.01029452522440503,0.5002003908157349,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.013632237096317112,0.5073116421699524,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.03235735424095765,0.5122196078300476,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.00894213745292897,0.5259415507316589,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.010833465261384845,0.5247397422790527,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.005815586734873553,0.5423678755760193,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.019131490883106988,0.5432692766189575,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.005274281546007842,0.5526843070983887,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.019864189651949953,0.5460737943649292,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.004629421513527632,0.559194803237915,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.5059879535692744,0.545973539352417,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.0061938223176791025,0.560396671295166,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.004318034315171341,0.5625001192092896,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.00535986391090167,0.5670072436332703,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.003946448113614072,0.5685096383094788,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.04572889158347001,0.562199592590332,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.0034638212140028677,0.5755208730697632,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.00375872819374005,0.5762220621109009,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.003145312861306593,0.5804287195205688,24,1,200,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
