iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.0616294940312705,0.2512916922569275,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
1,1.8428835819164913,0.33270835876464844,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
2,1.7570261259873707,0.3616250157356262,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
3,1.6519417067368825,0.3850833773612976,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
4,1.5914856592814128,0.4021250009536743,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
5,1.5504315147797267,0.4043750762939453,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
6,1.4707127114137013,0.4265000522136688,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
7,1.430664673447609,0.430208295583725,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
8,1.3897847930590312,0.43362507224082947,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
9,1.346298282345136,0.44358333945274353,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
10,1.3246958702802658,0.44170841574668884,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
11,1.2503550102313359,0.4590417742729187,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
12,1.2326568514108658,0.4582084119319916,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
13,1.160952975352605,0.4725416302680969,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
14,1.1182007193565369,0.47883328795433044,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
15,1.0637887467940648,0.4892917275428772,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
16,1.0417365332444508,0.48912501335144043,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
17,1.0203991333643596,0.4904167056083679,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
18,0.9625734686851501,0.4985000491142273,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
19,0.9305212746063868,0.4992083013057709,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
20,0.8880197455485662,0.504833459854126,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
21,0.8579617664217949,0.5084166526794434,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
22,0.8360347996155421,0.5075833201408386,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
23,0.8033356219530106,0.5118333101272583,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
24,0.8154239182670912,0.502583384513855,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
25,0.7542500992616018,0.5120417475700378,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
26,0.7416701366504034,0.5138334631919861,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
27,0.7325342098871866,0.5077916383743286,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
28,0.6849013591806093,0.5177500247955322,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
29,0.6596317738294601,0.5195417404174805,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
