iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.8241701672474544,0.3937300145626068,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
1,1.5271827429533005,0.46233975887298584,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
2,1.3900436908006668,0.49579331278800964,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
3,1.2994848589102428,0.5122195482254028,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
4,1.2325937102238338,0.5262420177459717,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
5,1.162096083164215,0.5522837042808533,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
6,1.1094995116194089,0.5663061141967773,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
7,1.0579185461004574,0.5773237943649292,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
8,1.0126307333509128,0.58203125,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
9,0.9815885921319326,0.5844351053237915,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
10,0.9140581662456194,0.6048678159713745,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
11,0.8785265684127808,0.6112780570983887,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
12,0.8351550276080767,0.6187901496887207,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
13,0.8191310862700144,0.6256009936332703,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
14,0.7845068549116453,0.6245994567871094,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
15,0.7533522918820381,0.6311097741127014,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
16,0.7185552443067232,0.6344150900840759,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
17,0.6985093603531519,0.6365185379981995,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
18,0.6549578880270323,0.6469351053237915,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
19,0.6389482940236727,0.6439303159713745,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
20,0.5974525709946951,0.6543469429016113,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
21,0.5916844680905342,0.652043342590332,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
22,0.5671299820144972,0.655048131942749,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
23,0.5232779818276564,0.6620593070983887,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
24,0.5012266238530477,0.663762092590332,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
25,0.4964283953110377,0.6632612347602844,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
26,0.47259747485319775,0.6640625,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
27,0.4488361229499181,0.6652644872665405,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
28,0.4360879895587762,0.6677684783935547,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
29,0.43722166245182353,0.6638622283935547,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,1.0
