iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9264609267314274,0.2981250286102295,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6923795342445374,0.3555000424385071,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.5954470882813137,0.38062500953674316,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5608020722866058,0.38620835542678833,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4895354559024174,0.39791664481163025,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.422282596429189,0.4102500081062317,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3654994070529938,0.4129999876022339,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2811741679906845,0.43120837211608887,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2450655102729797,0.4333333373069763,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1544695148865383,0.44004175066947937,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.0998482406139374,0.4489583671092987,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.068231575191021,0.4480000138282776,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0068632711966832,0.45362502336502075,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9691577280561129,0.4540417194366455,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9313259720802307,0.4577917456626892,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8880912835399309,0.45883339643478394,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8507369210322698,0.4636666476726532,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8180756568908691,0.4622916877269745,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7876285736759504,0.46387505531311035,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7426127170523008,0.46512502431869507,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7170914361874262,0.4662916660308838,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.683356744547685,0.46700000762939453,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6563402886192004,0.4670000672340393,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6349664255976677,0.468500018119812,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6036427977184454,0.47050008177757263,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5753703551987807,0.4700416922569275,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5491713657975197,0.4713333249092102,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5279252280791601,0.4716666340827942,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5065881696840128,0.47308334708213806,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.48549816633264226,0.47295838594436646,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
