iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.6885708272457123,0.4273838400840759,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.2211292584737141,0.5370593667030334,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.1162223145365715,0.5658053159713745,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.0381608257691066,0.5873397588729858,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,0.9373692547281584,0.604266881942749,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,0.8707462201515833,0.623798131942749,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,0.8162314196427664,0.629507303237915,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,0.759485142926375,0.6441305875778198,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,0.7178417295217514,0.6473357677459717,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.6727989489833514,0.651141881942749,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.630729598303636,0.6539463400840759,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.595212089518706,0.6629607677459717,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.55979398265481,0.6635617017745972,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.5244371692339579,0.6677684783935547,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.5011212502916654,0.6708735227584839,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.4682973784705003,0.6725761890411377,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.4412808269262314,0.6740785837173462,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.41981834545731544,0.675480842590332,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.3959798874954383,0.6773838400840759,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.3708457400401433,0.678485631942749,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.3517410146693389,0.6782853007316589,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.3311922724048297,0.6791867017745972,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.3115772046148777,0.6803886890411377,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.29154988192021847,0.6809896230697632,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.2745388603458802,0.684495210647583,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.2593540623784065,0.6833934783935547,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.24488938910265765,0.686298131942749,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.22968960305054983,0.6861979961395264,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.21509737397233644,0.6877003908157349,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.20215656980872154,0.6883013248443604,24,1,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
