iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9685149788856506,0.3105833828449249,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,1.770587960879008,0.34566670656204224,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,1.641857256491979,0.3762083649635315,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,1.6030260572830837,0.38295838236808777,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,1.4987356166044872,0.39858338236808777,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,1.4282590399185817,0.40670841932296753,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,1.3919000873963039,0.4099167287349701,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,1.3302580217520397,0.4150000512599945,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,1.282087708512942,0.4234166741371155,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,1.209200421969096,0.43145832419395447,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,1.1721632132927577,0.4331667125225067,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,1.126468355456988,0.4346250295639038,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,1.0906264558434486,0.437041699886322,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,1.041154642899831,0.4421250522136688,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,1.0033091828227043,0.44591665267944336,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.9933845276633898,0.4438333213329315,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.9448186134298643,0.4475833773612976,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.9238083163897196,0.44579169154167175,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.895049475133419,0.4475416839122772,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.8614325846234957,0.44787511229515076,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.8357955341537794,0.44729167222976685,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.7974464620153109,0.45079171657562256,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.7780892625451088,0.45012497901916504,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.7492000833153725,0.45091673731803894,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.7216604674855868,0.45129168033599854,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.7036881546179453,0.4530833959579468,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.6780962521831194,0.4532499313354492,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.659038245677948,0.45387503504753113,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.628949198871851,0.45620840787887573,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.6137777840097746,0.455666720867157,24,24,500,1000,0.0,14,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
