iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,7.97004,357.3255,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
1,6.978493,268.7745,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
2,6.0992637,202.37605,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
3,5.278041,151.48038,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
4,4.7080774,117.01123,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
5,4.2274084,88.7186,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
6,3.8255315,69.11671,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
7,3.453084,53.061787,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
8,3.1448016,40.831184,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
9,2.8927698,31.41052,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
10,2.6766398,24.535217,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
11,2.4762003,18.96966,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
12,2.2676668,14.64506,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
13,2.0839543,11.414596,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
14,1.9223875,9.023024,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
15,1.807345,7.257341,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
16,1.6695544,5.782688,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
17,1.5664259,4.5869393,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
18,1.4565384,3.7668345,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
19,1.3562719,3.1785395,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
20,1.2600828,2.7207186,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
21,1.1724113,2.2628198,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
22,1.0896729,1.9284786,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
23,1.0131235,1.6395526,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
24,0.95061433,1.443124,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
25,0.8955357,1.2313243,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
