iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,6.9874983,310.93253,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
1,6.114577,231.10098,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
2,5.313769,173.50154,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
3,4.6993394,130.51971,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
4,4.2203884,100.18945,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
5,3.7155924,77.44312,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
6,3.2823226,59.124107,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
7,2.9876513,46.26922,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
8,2.723691,35.983727,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
9,2.5027518,28.042007,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
10,2.301427,22.405102,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
11,2.1189895,17.63842,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
12,1.9756615,13.912073,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
13,1.83041,10.824657,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
14,1.6911058,8.882859,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
15,1.5812277,7.2074957,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
16,1.4949017,5.689555,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
17,1.4005843,4.553686,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
18,1.3098215,3.75299,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
19,1.223937,3.0668244,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
20,1.1397873,2.5223804,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
21,1.0701668,2.1567326,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
22,1.001133,1.8531327,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
23,0.94186276,1.5908761,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
24,0.88228333,1.4124136,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
25,0.8365493,1.2515006,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
26,0.7840306,1.1138337,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
27,0.73730904,0.9444841,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
28,0.69575906,0.8505882,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
29,0.6536934,0.74642664,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
30,0.61700606,0.6879837,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
31,0.58158773,0.6272257,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
32,0.54924846,0.5685418,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
33,0.5178349,0.51214784,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
34,0.48752126,0.4808805,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
35,0.45971754,0.4424316,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
36,0.43446055,0.42718652,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
37,0.40837073,0.38408267,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
38,0.38738695,0.34562415,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
39,0.36745596,0.30498353,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
40,0.3488582,0.29962748,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
41,0.33072388,0.27715653,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
42,0.31734055,0.2538464,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
43,0.30296126,0.24019738,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
44,0.2867319,0.23163094,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
45,0.2713288,0.2139291,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
46,0.2565842,0.19877514,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
47,0.24163952,0.18933488,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
48,0.2332169,0.17543095,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
49,0.22233108,0.16019274,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
50,0.21129906,0.146797,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
51,0.20115204,0.1391174,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
52,0.19098568,0.13249288,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
53,0.18252607,0.12059082,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
54,0.17509288,0.118017025,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
55,0.16746047,0.121144444,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
56,0.15930398,0.11250966,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
57,0.15514193,0.100619934,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
58,0.14858203,0.094240665,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
59,0.14126058,0.08399524,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
60,0.1345246,0.085948326,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
