iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,8.602111,77.92206,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
1,7.2499523,62.40392,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
2,6.078827,50.234287,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
3,5.119053,40.266693,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
4,4.348346,32.414066,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
5,3.659475,26.15326,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
6,3.1024714,21.225086,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
7,2.6389608,17.198557,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
8,2.24266,13.970041,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
9,1.8961562,11.375411,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
10,1.6154826,9.26124,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
11,1.3802361,7.560516,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
12,1.176334,6.206506,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
13,1.005865,5.122088,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
14,0.85968226,4.198258,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
15,0.7366152,3.4526942,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
16,0.63472176,2.839898,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
17,0.5416145,2.3247228,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
18,0.45852742,1.9170936,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
19,0.3934158,1.5776184,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
20,0.33122262,1.3066868,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
21,0.28624868,1.0859227,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
22,0.24673255,0.8986459,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
23,0.21186604,0.745328,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
24,0.18261212,0.61787856,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
25,0.15727766,0.513359,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
26,0.13625015,0.42639855,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
27,0.11718012,0.35638818,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
28,0.1016165,0.29667222,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
29,0.088666625,0.24788187,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
30,0.07703075,0.20768456,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
31,0.06667666,0.17388165,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
32,0.05811534,0.14564346,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
33,0.050170075,0.1218765,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
34,0.043582797,0.101877235,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
35,0.0378106,0.08559328,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
36,0.032748878,0.07162401,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
37,0.028589768,0.060258698,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
38,0.02491443,0.050625056,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
39,0.021492986,0.042571522,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
40,0.018633714,0.035792116,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
41,0.016406225,0.030260913,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
42,0.014370832,0.025513506,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
43,0.0124085285,0.021518163,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
44,0.010865485,0.018161675,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
45,0.009460988,0.015237664,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
46,0.008303688,0.012919486,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
47,0.007290068,0.010918264,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
48,0.0063105673,0.009222512,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
49,0.00557123,0.007778382,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
50,0.004851975,0.006524737,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
51,0.0042597326,0.005528863,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
52,0.0037815333,0.004670663,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
53,0.0033277296,0.003958931,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
54,0.0029529247,0.0033629993,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
55,0.002603378,0.0028487458,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
56,0.0022668117,0.0024191667,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
57,0.002014179,0.0020441168,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
58,0.0017720137,0.00175416,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
59,0.0015714061,0.0014860448,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
60,0.0013913427,0.001272289,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
