iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,2.0682025,4.41422,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
1,1.5191815,3.205635,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
2,1.1334578,2.368128,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
3,0.85253155,1.7548848,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
4,0.63208693,1.2867962,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
5,0.4672078,0.9436537,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
6,0.35412243,0.7097248,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
7,0.2653685,0.527422,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
8,0.20346156,0.39813873,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
9,0.15551893,0.30056408,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
10,0.11826146,0.2269238,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
11,0.09136523,0.17307404,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
12,0.07115951,0.13320246,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
13,0.055243004,0.101760834,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
14,0.042740848,0.077922985,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
15,0.033914648,0.0611825,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
16,0.026770199,0.047529425,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
17,0.021272166,0.037741136,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
18,0.016786305,0.02962464,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
19,0.013437649,0.02387885,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
20,0.010642536,0.019049287,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
21,0.008545335,0.015332791,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
22,0.0069916053,0.012466606,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
23,0.0056415102,0.010032134,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
24,0.004442413,0.007784694,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
25,0.003561625,0.006210559,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
26,0.0028724605,0.0050089317,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
27,0.0023148141,0.0039850427,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
28,0.0018470425,0.0031616504,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
29,0.0014847089,0.002551515,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
30,0.0011876293,0.0020406456,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
31,0.00096802594,0.001645919,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
32,0.0007803472,0.0013146545,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
33,0.0006216934,0.0010448728,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
34,0.00049931015,0.000838767,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
35,0.0003982866,0.0006622634,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
36,0.00031801613,0.00052460853,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
37,0.00025555058,0.00041832204,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
38,0.00020890121,0.00033998262,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
39,0.000169135,0.00027390153,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
40,0.00013678137,0.00022219247,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
41,0.000111161215,0.00017844605,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
42,9.017595e-05,0.00014426059,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
43,7.3187366e-05,0.00011658961,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
44,5.938929e-05,9.445829e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
45,4.7967755e-05,7.634507e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
46,3.86547e-05,6.159677e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
47,3.1212436e-05,4.9748836e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
48,2.5199164e-05,4.0186274e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
49,2.0442913e-05,3.2466218e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
50,1.636089e-05,2.5831754e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
51,1.3071981e-05,2.0757141e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
52,1.0671393e-05,1.6992273e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
53,8.615533e-06,1.3754828e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
54,6.944009e-06,1.113498e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
55,5.6684203e-06,9.093736e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
56,4.599378e-06,7.4151826e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
57,3.7645977e-06,6.0787484e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
58,3.0954982e-06,5.0236617e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
59,2.503769e-06,4.021687e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
60,2.029056e-06,3.2698558e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
61,1.6278489e-06,2.614774e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
62,1.3162185e-06,2.1363767e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
63,1.0740191e-06,1.7431959e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
64,8.7845245e-07,1.4371475e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
65,7.1898546e-07,1.1846936e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
66,5.800867e-07,9.5043544e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
67,4.7239124e-07,7.755591e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
68,3.8208887e-07,6.285811e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
69,3.075065e-07,5.12583e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
70,2.5313378e-07,4.1947277e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
71,2.0763075e-07,3.4537388e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
72,1.695979e-07,2.7954067e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
73,1.3790103e-07,2.2542227e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
74,1.1123586e-07,1.8295482e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
75,9.083395e-08,1.4861752e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
76,7.5374615e-08,1.2415305e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
77,6.133668e-08,1.0105879e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
78,4.961332e-08,8.189323e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
79,4.0533635e-08,6.747038e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
80,3.2710364e-08,5.446286e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
81,2.6825754e-08,4.5091834e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
82,2.1946498e-08,3.7141785e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
83,1.793036e-08,3.037327e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
84,1.4386437e-08,2.4176432e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
85,1.1690045e-08,1.9721684e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
86,9.679065e-09,1.6354603e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
87,7.9028e-09,1.3375979e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
88,6.526247e-09,1.103918e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
89,5.459509e-09,9.31082e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
90,4.4669197e-09,7.544145e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
91,3.6712977e-09,6.2382126e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
92,2.9820215e-09,5.036708e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
93,2.4608642e-09,4.1417723e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
94,2.0454693e-09,3.4412204e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
95,1.6572697e-09,2.7998035e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
96,1.3543126e-09,2.2967637e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
97,1.1102406e-09,1.8931745e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
