iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,2.0963297,4.3285728,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
1,1.6895651,3.4654472,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
2,1.3600357,2.7674727,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
3,1.0865484,2.1925735,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
4,0.879009,1.7657423,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
5,0.70718926,1.4093708,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
6,0.56808335,1.1261644,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
7,0.45597926,0.8998054,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
8,0.36811987,0.7250867,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
9,0.29753217,0.58479494,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
10,0.24136807,0.46862453,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
11,0.19377743,0.3750748,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
12,0.15572996,0.30038562,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
13,0.12715447,0.24116488,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
14,0.10271188,0.19386014,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
15,0.082537465,0.15639086,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
16,0.066346094,0.12512884,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
17,0.05309133,0.09994895,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
18,0.042816576,0.080475256,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
19,0.0349006,0.06473133,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
20,0.028197125,0.052219555,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
21,0.02274792,0.041794192,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
22,0.018307848,0.033498947,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
23,0.014833644,0.027106918,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
24,0.011977782,0.021745564,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
25,0.009616053,0.017405234,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
26,0.007723459,0.013938419,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
27,0.006247409,0.011246516,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
28,0.0050811316,0.009129576,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
29,0.004095308,0.0073638777,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
30,0.0032850932,0.0059085255,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
31,0.0026477668,0.004752469,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
32,0.0021404563,0.0038259155,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
33,0.0017392979,0.003105116,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
34,0.0014092544,0.0025113663,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
35,0.0011436923,0.0020340122,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
36,0.00092372944,0.0016339548,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
37,0.00074696477,0.0013225932,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
38,0.0006049668,0.0010700803,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
39,0.0004929722,0.00086784526,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
40,0.00039750276,0.0006959643,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
41,0.0003201764,0.0005586668,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
42,0.00026032177,0.00045525085,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
43,0.00021212676,0.000371758,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
44,0.00017172833,0.0002993508,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
45,0.00014076414,0.0002443196,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
46,0.0001143985,0.00019717957,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
47,9.193199e-05,0.00015780394,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
48,7.380826e-05,0.00012671336,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
49,6.050672e-05,0.000103716666,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
50,4.8872946e-05,8.388978e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
51,3.9425828e-05,6.779638e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
52,3.1686563e-05,5.427312e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
53,2.5634497e-05,4.418485e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
54,2.0788075e-05,3.587784e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
55,1.6816091e-05,2.9069479e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
56,1.36992585e-05,2.3643272e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
57,1.1107617e-05,1.912257e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
58,8.995238e-06,1.5536278e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
59,7.2839853e-06,1.2564394e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
60,5.9268223e-06,1.0186317e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
61,4.815349e-06,8.230916e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
62,3.888721e-06,6.6465127e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
63,3.1230604e-06,5.3444924e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
64,2.5506845e-06,4.341924e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
65,2.0814987e-06,3.53568e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
66,1.7049198e-06,2.8941326e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
67,1.3751611e-06,2.3344885e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
68,1.127647e-06,1.916712e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
69,9.0678884e-07,1.5358823e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
70,7.381787e-07,1.2550337e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
71,6.0453885e-07,1.0270076e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
72,4.9125765e-07,8.31453e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
73,3.96929e-07,6.708774e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
74,3.2205784e-07,5.431464e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
75,2.620506e-07,4.4274765e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
76,2.118817e-07,3.5863343e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
77,1.7385368e-07,2.9442052e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
78,1.4139084e-07,2.386839e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
79,1.1444079e-07,1.9242688e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
80,9.325868e-08,1.5716097e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
81,7.5613904e-08,1.2716372e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
82,6.143038e-08,1.0301261e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
83,4.961505e-08,8.2901025e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
84,4.023452e-08,6.719176e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
85,3.2622076e-08,5.439163e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
86,2.6550348e-08,4.418855e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
87,2.169673e-08,3.6140097e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
88,1.7506817e-08,2.917313e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
89,1.4127909e-08,2.3581071e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
90,1.1622829e-08,1.9315166e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
91,9.380663e-09,1.5661936e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
92,7.638508e-09,1.2740652e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
93,6.2083387e-09,1.0378638e-08,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
94,5.0696283e-09,8.478061e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
95,4.0946277e-09,6.8627757e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
96,3.341483e-09,5.611127e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
97,2.7222724e-09,4.571186e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
98,2.229141e-09,3.7416954e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
99,1.8084632e-09,3.0407552e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
100,1.4657793e-09,2.4720006e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
101,1.1982014e-09,2.0297468e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
102,9.82773e-10,1.6593273e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
103,8.032188e-10,1.3500204e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
104,6.5337663e-10,1.09763e-09,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
105,5.3154836e-10,8.909486e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
106,4.2824297e-10,7.151546e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
107,3.4951111e-10,5.842012e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
108,2.8706704e-10,4.787885e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
109,2.3338248e-10,3.8864303e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
110,1.8976731e-10,3.143771e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
111,1.5347493e-10,2.5419422e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
112,1.2463404e-10,2.059351e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
113,1.0085579e-10,1.6639967e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
114,8.203465e-11,1.3565317e-10,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
