iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,11.823367,23.679771,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
1,9.628767,19.18407,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
2,7.80417,15.454338,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
3,6.354703,12.576312,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
4,5.1781,10.195468,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
5,4.238785,8.318438,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
6,3.4688606,6.7528987,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
7,2.8231518,5.464055,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
8,2.3007758,4.443597,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
9,1.8932086,3.6336405,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
10,1.5530751,2.9616547,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
11,1.2764698,2.4219208,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
12,1.0389212,1.9633882,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
13,0.85421574,1.6021405,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
14,0.7035103,1.3123536,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
15,0.57989633,1.0718956,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
16,0.47598612,0.8743921,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
17,0.3917142,0.7158599,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
18,0.3229351,0.5885968,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
19,0.26559904,0.48383805,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
20,0.21798028,0.39595807,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
21,0.1783093,0.32215637,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
22,0.14580518,0.2614341,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
23,0.120292604,0.21458216,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
24,0.09913228,0.17640197,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
25,0.08198939,0.14507039,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
26,0.06754779,0.11923514,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
27,0.05574519,0.09791419,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
28,0.046011474,0.08034437,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
29,0.03765921,0.06554183,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
30,0.03100832,0.05395622,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
31,0.025569372,0.044358544,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
32,0.021073358,0.03648944,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
33,0.017392227,0.030029086,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
34,0.014312079,0.024721317,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
35,0.011792148,0.020324726,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
36,0.009696786,0.01669654,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
37,0.008030585,0.013819602,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
38,0.0066008433,0.01132522,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
39,0.005451884,0.009338154,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
40,0.0044743693,0.0076829586,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
41,0.0036834772,0.0063244877,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
42,0.0030433415,0.0052055796,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
43,0.0025008486,0.004293308,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
44,0.002077794,0.0035544408,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
45,0.0017304104,0.0029509694,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
46,0.0014296601,0.0024378286,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
47,0.0011762218,0.002009405,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
48,0.00096914073,0.0016555008,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
49,0.00080269756,0.001365353,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
50,0.00067027734,0.0011340901,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
51,0.00055517425,0.0009355313,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
52,0.00045953706,0.00077859906,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
53,0.00037975583,0.0006463836,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
54,0.00031433383,0.0005349882,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
55,0.00025903404,0.00043896853,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
56,0.00021368565,0.0003605409,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
57,0.00017584657,0.00029626218,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
58,0.00014575369,0.0002445297,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
59,0.000120750934,0.00020305467,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
60,9.9918754e-05,0.00016801766,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
61,8.3165825e-05,0.00013947599,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
62,6.885344e-05,0.000115818344,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
63,5.696416e-05,9.599211e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
64,4.747911e-05,7.979984e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
65,3.9430328e-05,6.591845e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
66,3.298999e-05,5.534778e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
67,2.7322913e-05,4.5750734e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
68,2.2680704e-05,3.793566e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
69,1.866972e-05,3.1541033e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
70,1.5471594e-05,2.6117927e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
71,1.28371585e-05,2.168574e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
72,1.0584681e-05,1.7854483e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
73,8.743762e-06,1.4784938e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
74,7.251046e-06,1.22618985e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
75,5.9840354e-06,1.0148877e-05,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
76,4.9758414e-06,8.434051e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
77,4.096566e-06,6.9415923e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
78,3.4143084e-06,5.7876964e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
79,2.8618686e-06,4.8336383e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
80,2.3499108e-06,3.9945285e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
81,1.9342845e-06,3.2982455e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
82,1.6075849e-06,2.7431827e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
83,1.3303617e-06,2.2644754e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
84,1.1031036e-06,1.8840327e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
85,9.2029836e-07,1.5758981e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
86,7.671015e-07,1.3126922e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
87,6.354193e-07,1.0865879e-06,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
88,5.2469727e-07,8.9944695e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
89,4.363891e-07,7.4827824e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
90,3.606662e-07,6.196132e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
91,2.987967e-07,5.1438946e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
92,2.4925194e-07,4.2802856e-07,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
