iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,7.1415586,13.932317,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
1,5.683937,10.935778,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
2,4.550579,8.602226,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
3,3.6436133,6.7965136,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
4,2.9397204,5.430191,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
5,2.3926826,4.3515115,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
6,1.9153833,3.4521885,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
7,1.5591762,2.7772174,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
8,1.2539037,2.2107184,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
9,1.0148785,1.7723472,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
10,0.8173455,1.4159905,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
11,0.6674587,1.1454246,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
12,0.54414594,0.9251388,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
13,0.44409618,0.75176233,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
14,0.3610778,0.6025792,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
15,0.29255,0.48547566,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
16,0.23646203,0.39217538,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
17,0.19391151,0.3186496,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
18,0.15700337,0.25607863,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
19,0.12705675,0.20659938,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
20,0.103703566,0.16842666,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
21,0.08415164,0.13692378,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
22,0.068111815,0.110717095,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
23,0.05513082,0.08914992,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
24,0.04485177,0.07257176,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
25,0.03643298,0.058581434,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
26,0.029819923,0.04787638,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
27,0.024215104,0.03868125,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
28,0.019792873,0.03166704,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
29,0.016259942,0.02588616,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
30,0.013256835,0.02082653,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
31,0.01080627,0.017027017,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
32,0.008751009,0.01374129,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
33,0.007092382,0.011104093,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
34,0.005828053,0.009116892,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
35,0.0047637783,0.0074042585,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
36,0.003870302,0.0060213264,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
37,0.0031560473,0.004891889,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
