iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,7.090605,67.13652,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
1,5.89206,53.226574,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
2,4.917618,42.625153,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
3,4.109509,33.852806,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
4,3.4360013,27.05792,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
5,2.8910992,21.524986,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
6,2.4017494,17.045622,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
7,2.0102181,13.636144,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
8,1.6953514,10.848652,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
9,1.4195421,8.705894,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
10,1.1942357,6.9502187,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
11,1.0070548,5.610633,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
12,0.8542815,4.480041,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
13,0.7173417,3.6091733,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
14,0.60822284,2.911648,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
15,0.5127917,2.341584,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
16,0.42868876,1.8771439,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
17,0.3619508,1.5155649,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
18,0.30695653,1.2244308,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
19,0.2594509,0.99031097,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
20,0.2191133,0.7981862,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
21,0.18550636,0.6484233,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
22,0.1580197,0.5288298,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
23,0.13316323,0.42855343,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
24,0.113618016,0.34970096,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
25,0.09627678,0.28435108,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
26,0.082492225,0.2331846,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
27,0.069949836,0.19118933,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
28,0.05959344,0.15600225,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
29,0.05082266,0.12840447,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
30,0.043764744,0.106399186,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
31,0.03787772,0.087859124,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
32,0.03241924,0.07261723,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
33,0.027877139,0.059735216,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
34,0.02391035,0.049073048,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
35,0.020673625,0.040362068,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
36,0.01798908,0.03340711,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
37,0.0153452065,0.027530123,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
38,0.013160821,0.022611007,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
39,0.011419473,0.018791681,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
40,0.0099189365,0.01567194,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
41,0.008606988,0.01307938,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
42,0.0074647106,0.010956116,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
43,0.0065100496,0.009198964,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
44,0.005737347,0.0076794834,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
