iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,5.2528315,48.47407,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
1,4.254541,37.751366,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
2,3.5490038,29.748178,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
3,2.9643617,23.724827,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
4,2.4692476,18.954401,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
5,2.060866,15.151685,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
6,1.7407638,12.208928,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
7,1.4605957,9.784557,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
8,1.2335782,7.8619213,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
9,1.0255936,6.305856,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
10,0.8637504,5.0695558,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
11,0.7317769,4.108286,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
12,0.6174001,3.3099647,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
13,0.5243278,2.7009673,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
14,0.4449943,2.208047,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
15,0.3744472,1.787123,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
16,0.31665134,1.4561832,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
17,0.2704728,1.189219,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
18,0.23195578,0.97998756,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
19,0.19884382,0.7970123,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
20,0.17117609,0.6578149,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
21,0.14655046,0.5451384,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
22,0.12650876,0.4491266,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
23,0.10787473,0.37454075,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
24,0.09402824,0.31191117,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
25,0.082102425,0.2614635,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
26,0.070291,0.21734223,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
27,0.06055359,0.1810059,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
28,0.05238381,0.15068124,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
29,0.045472834,0.12588614,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
30,0.039522473,0.10584175,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
31,0.034330536,0.089275114,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
32,0.029605057,0.074994214,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
33,0.025647044,0.063032806,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
34,0.022601387,0.053084854,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
35,0.01961561,0.044591222,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
36,0.017158432,0.037677757,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
37,0.01505572,0.03206342,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
38,0.013272576,0.027117727,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
39,0.011571282,0.0228141,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
40,0.010185993,0.019419651,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
41,0.008916512,0.016518222,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
42,0.007924196,0.014091969,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
43,0.006849382,0.0119827725,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
44,0.0060316287,0.01027112,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
45,0.0052598882,0.008776182,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
46,0.0046012835,0.0075039244,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
47,0.0040592467,0.006393877,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
48,0.003560361,0.0054612877,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
49,0.0031693191,0.0046725096,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
50,0.0027642678,0.0040037404,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
51,0.0024144757,0.003426203,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
52,0.0021351299,0.002942209,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
53,0.0019002266,0.0025230984,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
54,0.0016762568,0.002170057,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
55,0.0014777848,0.0018713289,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
56,0.0013017055,0.001609368,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
57,0.0011598663,0.001393334,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
58,0.0010248182,0.0011876465,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
59,0.00092217454,0.0010259157,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
60,0.00082262204,0.000879023,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
61,0.00071852846,0.0007576963,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
62,0.00063860405,0.0006507806,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
63,0.0005689703,0.00056023593,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
64,0.00049347803,0.0004816674,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
65,0.00043617975,0.0004177252,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
66,0.00038864554,0.00035999547,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
67,0.00033933826,0.0003072033,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
68,0.00030444682,0.00026660756,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
69,0.00027575894,0.00022971688,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
70,0.00024246257,0.00019802705,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
71,0.00021675495,0.0001716464,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
72,0.00019041532,0.00014807862,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
73,0.00016863542,0.00012730324,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
74,0.00015233405,0.00011035284,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
75,0.00013448147,9.54585e-05,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
76,0.00011788228,8.2726285e-05,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
77,0.00010344353,7.177127e-05,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
