iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,8.197411,639.8304,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
1,7.5501432,478.98505,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
2,7.052243,351.53192,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
3,6.568794,259.41235,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
4,6.157739,195.97665,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
5,5.816403,146.67133,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
6,5.5134397,112.36819,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
7,5.2302966,84.58339,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
8,4.9638586,66.19942,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
9,4.7584157,51.016613,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
10,4.570556,39.257362,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
11,4.3779163,32.264862,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
12,4.2431107,27.127907,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
13,4.1192346,22.764158,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
14,3.9698155,19.031952,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
15,3.8764958,16.766243,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
16,3.7028677,14.282807,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
17,3.5543714,12.326443,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
18,3.4476228,11.030459,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
19,3.3370016,10.598844,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
20,3.2590647,9.749409,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
21,3.1722462,9.439908,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
22,3.0693684,9.145297,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
23,2.9826953,8.677379,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
24,2.898868,7.963531,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
25,2.8158212,7.1969123,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
26,2.713963,7.20597,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
27,2.6240287,6.7379785,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
28,2.5388381,6.532109,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
29,2.4904823,6.028976,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
30,2.4278398,5.714745,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
31,2.3691697,5.4591527,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
32,2.30911,5.216442,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
33,2.2434032,4.9389668,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
34,2.1996994,4.7768855,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
35,2.1560626,4.3413553,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
36,2.1153576,4.165125,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
37,2.0748641,3.9466088,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
38,2.0099056,4.0550923,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
39,1.9643553,3.9785366,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
40,1.9122181,3.8006375,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
41,1.8830718,3.7770486,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
42,1.8475621,3.6646743,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
43,1.8138293,3.5928988,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
44,1.768614,3.4694262,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
45,1.7326815,3.5958717,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
46,1.7014635,3.4593308,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
47,1.6624331,3.4729955,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
48,1.6353718,3.3914542,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
49,1.6054894,3.292498,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
50,1.5661803,3.250641,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
51,1.5254993,3.0859625,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
52,1.4817201,3.1335275,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
53,1.447731,2.9081335,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
54,1.4143974,2.8200114,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
55,1.3853087,2.790365,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
56,1.367281,2.664627,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
57,1.3376354,2.4959838,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
58,1.3130481,2.4268005,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
59,1.294743,2.3839266,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
60,1.2645606,2.404451,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
61,1.249172,2.34387,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
62,1.2244015,2.3587425,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
63,1.1978052,2.1223404,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
64,1.1702634,2.1897726,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
65,1.1507925,2.1118371,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
66,1.1221178,2.075761,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
67,1.1018955,2.0362246,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
68,1.0724772,1.9434464,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
69,1.0502763,1.9607987,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
70,1.0312599,1.8425651,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
71,1.0044817,1.8533673,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
72,0.9953245,1.7536936,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
73,0.99333024,1.5288526,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
74,0.97030765,1.6174659,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
75,0.9560956,1.5528294,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
76,0.9344916,1.6471132,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
77,0.91880316,1.7090192,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
78,0.8982595,1.7058178,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
79,0.8811861,1.6307418,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
80,0.86900705,1.6671326,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
81,0.8561938,1.5084126,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
82,0.8485447,1.4228303,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
83,0.8342035,1.3629106,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
84,0.8135229,1.4163612,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
85,0.7913314,1.4810622,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
86,0.77426326,1.4620025,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
87,0.7582693,1.307843,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
88,0.7372697,1.2696592,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
89,0.72175545,1.275647,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
90,0.70674366,1.1474602,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
91,0.6952983,1.1026416,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
92,0.68238664,1.1422254,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
93,0.67624605,1.1306552,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
94,0.66378146,1.0832349,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
95,0.65108514,1.0322239,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
96,0.63906014,1.0457369,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
97,0.62583756,1.0198368,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
98,0.62000126,1.0118763,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
99,0.61262834,1.0270283,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
100,0.605591,1.0731788,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
101,0.5936807,1.0902067,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
102,0.58448714,1.028741,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
103,0.5789718,0.9460503,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
104,0.5695296,0.9393593,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
105,0.5613514,0.86660326,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
106,0.5521205,0.8534834,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
107,0.55258733,0.8966156,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
108,0.54194295,0.8867623,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
109,0.5364141,0.8545489,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
110,0.53200847,0.82242614,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
111,0.52251416,0.80575365,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
