iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,6.963986,302.8675,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
1,6.1700516,230.55525,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
2,5.4744954,176.5589,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
3,4.8836803,133.89925,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
4,4.409483,102.95584,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
5,4.0118318,79.605034,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
6,3.6531584,61.414597,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
7,3.3285687,48.567047,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
8,3.0417216,38.041195,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
9,2.800916,29.624483,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
10,2.5614004,23.34191,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
11,2.3429072,18.38138,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
12,2.1414018,14.644733,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
13,1.9730606,11.817698,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
14,1.8465225,9.473291,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
15,1.7268465,7.6492243,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
16,1.6004198,6.2826257,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
17,1.506313,5.058433,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
18,1.4038222,4.071425,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
19,1.3051791,3.4035692,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
20,1.2305703,2.8085206,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
21,1.1495534,2.347887,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
22,1.071251,1.9982393,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
23,0.9995288,1.691446,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
24,0.9381567,1.4645842,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
25,0.89339703,1.2952046,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
26,0.83802676,1.1473314,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
27,0.7930672,1.0099181,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
28,0.7582259,0.923169,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
29,0.72085273,0.8206206,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
30,0.68543416,0.73364127,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
31,0.6512556,0.66761315,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
32,0.6148763,0.6189671,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
33,0.58051795,0.5803933,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
34,0.5497651,0.509331,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
35,0.517447,0.46961713,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
36,0.4900372,0.4355105,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
37,0.46060959,0.40919995,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
38,0.43265235,0.3731354,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
39,0.4067175,0.33691022,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
40,0.38564897,0.32080075,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
41,0.36504528,0.29226682,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
42,0.3456686,0.28442374,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
43,0.32859173,0.27482197,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
44,0.3109856,0.25976646,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
45,0.2963799,0.23592322,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
46,0.28103247,0.23603529,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
47,0.2664441,0.22062631,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
48,0.25400954,0.20680235,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
49,0.24273656,0.2070525,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
50,0.23170952,0.18846953,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
51,0.22163202,0.17661797,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
52,0.21129777,0.17569391,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
53,0.1996958,0.17336169,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
54,0.18963721,0.16405563,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
55,0.18058518,0.14406376,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
56,0.17238177,0.13792412,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
57,0.16412319,0.12956828,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
58,0.1565255,0.1188655,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
59,0.1494216,0.10867791,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
60,0.14264183,0.10591714,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
61,0.13594711,0.09832933,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
62,0.13014963,0.094571956,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
63,0.12375687,0.094108306,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
64,0.118080966,0.08941183,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
65,0.11158631,0.0862906,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
66,0.10613553,0.08513243,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
67,0.10212487,0.07727458,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
68,0.09692992,0.06614539,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
69,0.09279767,0.063496694,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
70,0.08846528,0.06011828,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
71,0.084337726,0.053336814,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
72,0.08074041,0.05096477,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
73,0.077633195,0.047334857,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
74,0.0736283,0.045899,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
75,0.070755504,0.04508303,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
76,0.06799999,0.04375783,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
77,0.06503215,0.041297533,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
78,0.06226915,0.040592164,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
79,0.059643384,0.037564166,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
80,0.05711485,0.0354308,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
81,0.054569393,0.034626845,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
82,0.05247837,0.032417085,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
83,0.050237693,0.031027097,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
84,0.048269607,0.030752815,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
85,0.046458337,0.03051755,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
86,0.044543117,0.02947333,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
87,0.042788595,0.029322028,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
88,0.040902436,0.028259981,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
89,0.039048694,0.026316838,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
90,0.037252244,0.02609156,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
91,0.035556477,0.023578575,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
92,0.034032017,0.023510164,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
93,0.032552082,0.020743001,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
94,0.031200415,0.019419469,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
95,0.029990682,0.018416386,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
96,0.028641729,0.017465146,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
97,0.027542012,0.01649147,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
98,0.026514076,0.015530854,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
99,0.025399802,0.014823759,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
100,0.024523309,0.014735823,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
101,0.0236509,0.0144529585,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
102,0.022639787,0.014353535,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
103,0.021629095,0.014099546,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
104,0.020706473,0.013766543,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
105,0.01985842,0.014067509,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
106,0.018956233,0.012361357,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
107,0.018112581,0.010798212,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
108,0.017415378,0.0103609655,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
109,0.016774932,0.009762323,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
110,0.016045181,0.009729827,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
111,0.015382807,0.009347614,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
112,0.01476552,0.008928336,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
