iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,8.137051,646.0791,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
1,7.4971385,471.79172,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
2,7.0566945,347.16833,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
3,6.6241446,257.705,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
4,6.204017,192.0484,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
5,5.8838863,143.94278,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
6,5.616982,109.681145,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
7,5.3495054,81.65519,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
8,5.1018476,61.477345,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
9,4.9008164,46.572155,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
10,4.758615,37.088448,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
11,4.6321616,29.306778,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
12,4.529051,24.408178,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
13,4.383212,20.937416,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
14,4.2187343,17.98023,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
15,4.141039,15.181145,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
16,4.005397,13.43502,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
17,3.8775609,11.806623,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
18,3.763638,10.848297,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
19,3.660611,9.698489,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
20,3.5748382,8.980902,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
21,3.4801514,8.645924,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
22,3.4167368,7.9515224,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
23,3.3326752,7.6620216,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
24,3.2387078,7.562457,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
25,3.1557653,7.6601415,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
26,3.0969698,7.249337,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
27,3.0334074,6.8392544,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
28,2.9848974,6.473761,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
29,2.90365,6.449929,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
30,2.8515124,6.1017156,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
31,2.784952,6.147214,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
32,2.7285748,6.1736727,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
33,2.675141,5.72731,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
34,2.6251347,5.542777,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
