iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,7.408386,77.94614,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
1,5.952805,60.51083,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
2,4.741967,46.729805,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
3,3.8709004,36.509594,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
4,3.1458006,28.730381,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
5,2.5737362,22.62979,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
6,2.0959034,17.693628,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
7,1.7338133,13.981358,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
8,1.4259633,10.899921,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
9,1.1641644,8.591298,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
10,0.9605745,6.785897,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
11,0.7962061,5.378096,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
12,0.6604779,4.29196,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
13,0.5449459,3.3822155,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
14,0.45367485,2.6994774,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
15,0.37500638,2.1606574,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
16,0.3126683,1.7239888,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
17,0.26054317,1.3867412,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
18,0.21617767,1.1035799,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
19,0.18186505,0.88663864,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
20,0.15214042,0.71491385,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
21,0.12790246,0.57829094,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
22,0.10701133,0.46640027,2,100,10,10,0,10,False,MSELoss(),0.03,20,1500
