iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,7.1402545,558.1757,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
1,6.5790834,415.02942,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
2,6.139273,309.2188,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
3,5.783586,229.25783,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
4,5.3976827,174.27579,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
5,5.1071057,131.9213,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
6,4.840334,100.01252,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
7,4.604356,76.07405,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
8,4.3931513,60.443554,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
9,4.198857,46.47391,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
10,4.024216,36.202282,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
11,3.860077,28.961235,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
12,3.7142131,23.655062,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
13,3.5889432,19.540167,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
14,3.4531984,16.334654,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
15,3.3464334,14.086915,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
16,3.2436612,12.391378,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
17,3.1622593,10.858374,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
18,3.039289,9.790351,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
19,2.962503,9.040128,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
20,2.8717418,8.098553,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
21,2.7813454,7.678346,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
22,2.7017791,7.2100024,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
23,2.646759,6.8234606,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
24,2.5486069,6.1730022,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
25,2.4922671,5.9354515,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
26,2.4181929,5.7025,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
27,2.3654802,5.333927,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
28,2.299621,5.0286756,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
29,2.2429056,4.827064,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
30,2.1926801,4.59274,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
31,2.1266246,4.4865446,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
32,2.0831451,4.395578,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
33,2.0398183,4.176205,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
34,1.9951245,4.0446377,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
35,1.9519618,3.7806966,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
36,1.9117075,3.6757822,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
37,1.8611201,3.5336823,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
38,1.82707,3.4766712,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
39,1.7848995,3.6317196,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
40,1.7387971,3.3539796,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
41,1.7012628,3.5053806,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
42,1.6653214,3.3286536,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
43,1.6370405,3.3023584,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
44,1.5980047,3.1928985,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
45,1.5635432,3.0533848,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
46,1.5275376,2.9213738,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
47,1.5017513,2.9763792,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
48,1.4672608,2.830322,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
49,1.4375722,2.8313818,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
50,1.4136641,2.67912,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
51,1.3861436,2.7447293,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
52,1.3665854,2.825121,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
53,1.3398306,2.697684,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
54,1.305137,2.6167462,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
55,1.2722447,2.4676025,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
56,1.2427604,2.41164,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
57,1.209145,2.418812,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
58,1.1725188,2.365524,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
59,1.150487,2.2823434,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
60,1.1259058,2.2099009,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
61,1.1043712,2.22153,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
62,1.0847814,2.126409,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
63,1.0639695,2.0796785,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
64,1.0520773,2.019066,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
65,1.0312107,1.991428,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
66,1.0139922,1.9425625,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
67,0.9956451,1.9339077,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
68,0.97931737,1.85521,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
69,0.95872056,1.8733869,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
70,0.93953764,1.7954667,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
71,0.9167471,1.7723294,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
72,0.8933019,1.7676768,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
73,0.8738498,1.6671546,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
74,0.8562445,1.5986819,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
75,0.83266497,1.4870601,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
76,0.8167376,1.4940714,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
77,0.79631823,1.3555566,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
78,0.7803468,1.4023546,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
79,0.7589915,1.3880631,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
80,0.74007267,1.3068477,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
81,0.72890604,1.261353,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
82,0.71255076,1.2311536,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
83,0.70090353,1.1536914,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
84,0.693855,1.1642787,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
85,0.68890107,1.1440872,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
86,0.67749864,1.107718,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
87,0.66831994,1.1008934,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
88,0.64847594,1.1129556,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
89,0.6391606,1.0620433,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
90,0.63651127,1.0572792,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
91,0.6259519,1.0234414,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
92,0.61648136,1.0146105,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
93,0.6058453,1.0392737,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
94,0.59461147,1.063725,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
95,0.5965961,1.0370997,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
96,0.5781817,1.1388924,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
97,0.56267804,1.0844709,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
98,0.5511692,1.032806,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
99,0.54002243,1.0043281,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
100,0.5277007,1.0799683,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
101,0.5168361,1.0478787,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
102,0.50817424,0.9889199,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
103,0.4997678,1.0394958,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
104,0.49086973,0.9286543,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
105,0.48548505,0.9222951,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
106,0.47577915,0.9686749,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
107,0.4682732,0.9617691,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
108,0.46685886,0.8941437,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
109,0.46088603,0.88390994,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
110,0.45282757,0.8469462,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
111,0.4465198,0.85303545,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
112,0.4431159,0.8974951,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
113,0.43092188,0.916132,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
114,0.42198855,0.87473196,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
115,0.41195065,0.8574938,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
116,0.40386972,0.863842,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
117,0.39921826,0.82646996,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
118,0.39628908,0.8344384,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
119,0.39128605,0.7608909,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
120,0.3817393,0.80655265,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
121,0.37048033,0.8098945,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
122,0.36465886,0.81351554,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
123,0.3555102,0.8437973,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
124,0.34801552,0.78486735,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
125,0.33897322,0.6441523,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
126,0.3331722,0.6245661,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
127,0.32403684,0.6200816,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
128,0.31725237,0.55974597,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
129,0.30819172,0.5441248,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
130,0.3023894,0.59190196,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
131,0.29749683,0.56598246,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
132,0.29203552,0.5734263,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
133,0.29408774,0.51680994,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
134,0.2862377,0.5339555,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
135,0.27919108,0.49423733,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
136,0.27403563,0.5435924,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
137,0.26897782,0.5011844,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
138,0.26237625,0.45654503,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
139,0.25769636,0.43372524,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
140,0.25545907,0.43461537,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
141,0.2505536,0.4698162,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
142,0.24533857,0.44484112,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
143,0.24033,0.43986946,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
144,0.23625636,0.4416125,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
145,0.23008029,0.43252823,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
146,0.2247239,0.42973176,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
147,0.2215348,0.4189257,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
148,0.21563447,0.3866277,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
149,0.21714762,0.39898863,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
150,0.21415317,0.42581096,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
151,0.21028337,0.42665833,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
152,0.2073452,0.37977168,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
153,0.20264043,0.3919434,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
154,0.19889827,0.358806,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
155,0.19661076,0.3468899,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
156,0.19367218,0.3234589,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
157,0.18830779,0.3124279,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
158,0.18501225,0.34237346,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
159,0.18179743,0.31270024,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
160,0.17756729,0.30549768,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
161,0.17435737,0.3031282,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
162,0.17110386,0.2794179,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
163,0.16761364,0.2681592,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
164,0.16414426,0.2623289,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
165,0.16139962,0.25352693,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
166,0.1590383,0.25395545,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
167,0.15665685,0.24718463,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
168,0.15441161,0.2514393,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
169,0.15122575,0.25729793,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
170,0.14895402,0.23833197,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
171,0.14646932,0.23147435,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
172,0.1447018,0.23736145,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
173,0.14233425,0.22821862,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
174,0.1407001,0.21975192,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
175,0.13777776,0.2237683,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
176,0.13528076,0.21515812,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
177,0.13285713,0.22069038,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
178,0.1309706,0.21168621,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
179,0.12887827,0.20838995,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
180,0.12741043,0.20709398,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
181,0.12540166,0.20495537,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
182,0.12359443,0.19888002,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
183,0.1221263,0.19240683,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
184,0.120302685,0.1959169,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
185,0.11899858,0.1816072,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
186,0.11688211,0.19351296,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
187,0.1150961,0.20190121,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
188,0.11336647,0.19734232,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
189,0.111896254,0.18411317,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
190,0.11006377,0.19773045,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
191,0.108478464,0.20620364,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
192,0.10548586,0.19027825,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
193,0.103615895,0.18678181,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
194,0.1012379,0.18583842,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
195,0.099753246,0.17261228,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
196,0.0980963,0.17887121,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
197,0.09563065,0.17786694,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
198,0.09417731,0.17149238,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
199,0.09269097,0.1607245,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
200,0.09126947,0.15805359,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
201,0.090026125,0.15802225,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
202,0.0888078,0.15744796,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
203,0.08748187,0.15156206,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
204,0.08549216,0.15320133,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
205,0.08389174,0.15324587,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
206,0.08259463,0.14980935,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
207,0.081084035,0.13603398,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
208,0.07981495,0.13815479,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
209,0.07859736,0.1347762,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
210,0.07758303,0.1334816,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
211,0.07603054,0.12687205,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
212,0.07519189,0.12958346,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
213,0.07443701,0.1248653,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
214,0.07314669,0.119234525,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
215,0.07183023,0.12087416,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
216,0.070992514,0.1193114,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
217,0.070032686,0.1176326,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
218,0.06926255,0.116880484,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
219,0.068462126,0.11547151,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
220,0.06765723,0.111931026,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
221,0.06628235,0.111203425,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
222,0.065454856,0.10906206,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
223,0.06381994,0.117176116,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
224,0.0627329,0.11234981,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
225,0.061779384,0.11069249,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
226,0.06046006,0.108557835,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
227,0.059598133,0.10413668,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
228,0.05891928,0.09695569,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
229,0.05829156,0.09412283,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
230,0.057634417,0.09406485,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
231,0.05653783,0.091586396,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
232,0.055422883,0.08446009,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
233,0.05477453,0.08534553,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
234,0.053942397,0.08655898,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
235,0.05282593,0.08780585,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
236,0.052131213,0.08568096,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
237,0.05138133,0.08468285,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
238,0.05058793,0.087427475,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
239,0.04967108,0.08428982,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
240,0.04889251,0.08705595,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
241,0.04789232,0.09095522,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
242,0.04722924,0.08696219,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
243,0.046591066,0.080603234,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
244,0.04591222,0.07225787,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
245,0.045397777,0.073163025,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
246,0.044688545,0.078505136,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
247,0.044008397,0.07186848,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
248,0.04342356,0.06750383,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
249,0.042616162,0.079967484,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
250,0.04193677,0.07198371,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
251,0.04135827,0.071645744,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
252,0.040818464,0.07121491,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
253,0.040175673,0.06976407,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
254,0.039769072,0.06501422,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
255,0.03928887,0.05983366,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
256,0.038669754,0.064225905,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
257,0.038098723,0.06428298,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
258,0.037637744,0.06132472,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
259,0.037022356,0.062110305,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
260,0.036638577,0.061711162,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
261,0.03581059,0.05746012,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
262,0.035323694,0.056535114,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
263,0.034666806,0.053764816,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
264,0.03425534,0.051587358,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
265,0.033860695,0.051886525,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
266,0.033373024,0.05239255,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
267,0.03294937,0.046973072,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
268,0.032298774,0.045812406,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
269,0.03194113,0.046433028,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
270,0.03169326,0.04606983,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
271,0.031378098,0.04692713,2,100,10,100,0,100,False,MSELoss(),0.03,20,1500
