iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,6.7999887,283.87396,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
1,6.017274,217.31084,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
2,5.4436736,168.65822,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
3,4.8961735,129.89957,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
4,4.4291134,100.66353,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
5,4.0026455,78.66353,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
6,3.6317534,61.627098,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
7,3.3258588,47.900787,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
8,3.0852067,37.429527,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
9,2.8570356,29.700893,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
10,2.6468413,23.258406,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
11,2.4740705,18.335217,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
12,2.310152,14.701006,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
13,2.1514025,11.743797,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
14,1.998059,9.575149,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
15,1.8902549,7.841633,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
16,1.7591162,6.2206655,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
17,1.6543586,5.0441675,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
18,1.5692327,4.098036,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
19,1.4958438,3.3909738,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
20,1.396246,2.8242965,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
21,1.3140671,2.4007065,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
22,1.2455362,2.0742242,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
23,1.1795659,1.7435656,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
24,1.1258181,1.4968126,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
25,1.0659776,1.320161,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
26,1.0244838,1.1396642,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
27,0.9617284,1.050106,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
28,0.9099654,0.90919703,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
29,0.8753356,0.865062,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
30,0.83604586,0.76098174,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
31,0.79364395,0.6912731,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
32,0.7489683,0.64013445,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
33,0.71402794,0.56446123,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
34,0.6784189,0.52549267,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
35,0.64631987,0.5057061,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
36,0.61852205,0.45435783,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
37,0.59434086,0.43862602,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
38,0.5673234,0.41994244,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
39,0.5503696,0.40539464,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
40,0.5261802,0.3865602,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
41,0.49548376,0.35602406,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
42,0.469028,0.33065397,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
43,0.44322664,0.29990932,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
44,0.42417675,0.2836831,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
45,0.40523964,0.2607196,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
46,0.38909718,0.24970558,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
47,0.3696768,0.23616916,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
48,0.3562894,0.21295466,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
49,0.34041357,0.20043555,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
50,0.32653874,0.19719769,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
51,0.31788218,0.19180368,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
52,0.30593592,0.18221924,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
53,0.29718575,0.1770711,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
54,0.27765363,0.17691633,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
55,0.26463515,0.17236558,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
56,0.2508759,0.17487691,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
57,0.24530782,0.16904016,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
58,0.23957038,0.15474066,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
59,0.22678049,0.15616602,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
60,0.21664248,0.13145156,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
61,0.2053575,0.12665726,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
62,0.19635858,0.13076183,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
63,0.1927811,0.12151514,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
64,0.18259147,0.12038146,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
65,0.17358768,0.10741947,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
66,0.17006183,0.09514844,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
67,0.1633614,0.093753055,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
68,0.156321,0.0884597,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
69,0.14880076,0.09094835,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
70,0.1428091,0.09035388,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
71,0.13962136,0.08985325,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
72,0.13367063,0.08533795,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
73,0.12627336,0.09000475,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
74,0.12922637,0.083649375,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
75,0.1248004,0.079867415,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
76,0.12448882,0.06937245,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
77,0.118538626,0.08204726,2,100,10,50,0,50,False,MSELoss(),0.03,20,1500
