iter,mse,loss_mean,data_n_clusters,data_n_clients,data_n_samples,data_n_features,data_noise_scale,model_n_features,model_bias,algo_loss_fn,algo_lrate,algo_S,algo_R
0,11.337182,23.273188,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
1,8.949681,18.0492,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
2,7.129798,14.120386,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
3,5.645617,11.030164,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
4,4.509482,8.766225,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
5,3.5619183,6.916768,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
6,2.8663778,5.5285926,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
7,2.27495,4.3647075,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
8,1.7989455,3.4378638,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
9,1.4369826,2.7317245,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
10,1.1489027,2.1733077,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
11,0.92161477,1.7304237,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
12,0.736348,1.3747284,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
13,0.59214365,1.1006956,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
14,0.4736302,0.8701651,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
15,0.37831965,0.69198394,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
16,0.30478337,0.55108607,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
17,0.24436042,0.44163054,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
18,0.19599901,0.35191458,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
19,0.15761597,0.28117988,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
20,0.12694706,0.22677487,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
21,0.101693965,0.18119766,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
22,0.08100393,0.14378434,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
23,0.06555824,0.115757324,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
24,0.052666042,0.09274061,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
25,0.042495545,0.07437081,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
26,0.03430782,0.059869118,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
27,0.027660055,0.048278507,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
28,0.022388693,0.038876623,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
29,0.01812341,0.031371497,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
30,0.014561302,0.02517981,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
31,0.011718271,0.020199185,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
32,0.009468374,0.016265867,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
33,0.0076251347,0.013069656,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
34,0.006153818,0.010535683,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
35,0.004951813,0.008458726,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
36,0.0040117577,0.00683566,2,100,10,2,0,2,False,MSELoss(),0.03,20,1500
