iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,72.10574,85.77391815185547,8.638198852539062,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
1,54.08402,73.58343505859375,7.420367240905762,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
2,41.26274,64.06287384033203,6.466042518615723,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
3,31.998186,56.407371520996094,5.695732116699219,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
4,25.190832,50.031734466552734,5.053605556488037,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
5,20.064001,44.7410888671875,4.520964622497559,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
6,16.2339,40.35601043701172,4.079483985900879,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
7,13.288314,36.557621002197266,3.6955692768096924,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
8,10.996435,33.25796890258789,3.362053632736206,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
9,9.182108,30.415443420410156,3.07320237159729,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
10,7.748313,27.863359451293945,2.814255952835083,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
11,6.587731,25.624876022338867,2.586916446685791,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
12,5.641377,23.662372589111328,2.386704683303833,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
13,4.873956,21.85481834411621,2.202880620956421,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
14,4.2355127,20.235145568847656,2.036841869354248,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
15,3.7014291,18.837657928466797,1.8925915956497192,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
16,3.256096,17.547285079956055,1.7599676847457886,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
17,2.8769035,16.37959098815918,1.6402817964553833,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
18,2.551182,15.32508659362793,1.5314527750015259,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
19,2.2757714,14.352927207946777,1.4310290813446045,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
20,2.0395362,13.441847801208496,1.3369935750961304,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
21,1.8384578,12.650111198425293,1.2549124956130981,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
22,1.6586592,11.868306159973145,1.1743063926696777,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
23,1.5027323,11.160279273986816,1.1012669801712036,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
24,1.3669993,10.512104034423828,1.0338139533996582,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
25,1.2460009,9.900421142578125,0.9704769253730774,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
26,1.1412225,9.34640884399414,0.9128501415252686,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
27,1.0478548,8.832218170166016,0.8592522144317627,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
28,0.96576416,8.357433319091797,0.8096303939819336,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
29,0.89251333,7.918240547180176,0.7638912200927734,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
30,0.8269236,7.505043983459473,0.720694363117218,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
31,0.768225,7.147768020629883,0.6830368638038635,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
32,0.7160102,6.795491695404053,0.6461758613586426,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
33,0.6687516,6.479249954223633,0.61313796043396,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
34,0.625683,6.206987380981445,0.5840616226196289,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
35,0.5883006,5.944834232330322,0.5562233328819275,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
36,0.5547725,5.692663669586182,0.5298080444335938,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
37,0.5234801,5.449031352996826,0.5042144656181335,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
38,0.49535725,5.227888584136963,0.4807405173778534,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
39,0.46982285,5.0152201652526855,0.4582633078098297,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
40,0.44687644,4.825150012969971,0.43796539306640625,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
41,0.4256601,4.653225898742676,0.4196685254573822,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
42,0.40687704,4.490658760070801,0.402241051197052,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
43,0.389691,4.348877906799316,0.3868466913700104,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
44,0.37345272,4.191365718841553,0.3700658977031708,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
45,0.35867944,4.059595584869385,0.3558083474636078,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
46,0.34515682,3.92954158782959,0.3418695032596588,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
47,0.33307183,3.813335418701172,0.32928264141082764,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
48,0.32170722,3.7101807594299316,0.3179745674133301,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
