iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,72.107445,85.4349136352539,8.597427368164062,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
1,54.03337,73.3203353881836,7.387979507446289,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
2,41.16887,63.75532531738281,6.43035364151001,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
3,31.899427,55.96950149536133,5.65077543258667,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
4,25.08393,49.69186782836914,5.020744323730469,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
5,20.01005,44.45935821533203,4.49580717086792,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
6,16.1525,40.061248779296875,4.052859783172607,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
7,13.19454,36.29473876953125,3.67167329788208,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
8,10.913311,33.11275863647461,3.350069761276245,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
9,9.140484,30.31654930114746,3.066154956817627,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
10,7.7173862,27.87575912475586,2.817268133163452,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
11,6.5543985,25.634538650512695,2.5892114639282227,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
12,5.611889,23.688997268676758,2.3906936645507812,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
13,4.8448763,21.912851333618164,2.2093522548675537,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
14,4.211797,20.357254028320312,2.050856351852417,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
15,3.682171,18.92961883544922,1.904983401298523,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
