iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,55.521756649017334,7.024985313415527,71.04795837402344,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
1,32.702001339594524,5.113770008087158,51.69846725463867,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
2,21.206454327901206,3.995065689086914,40.519325256347656,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
3,14.42541496594747,3.190619945526123,32.442317962646484,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
4,10.24974138100942,2.589193105697632,26.429574966430664,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
5,7.489087632497152,2.1537797451019287,22.11699676513672,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
6,5.496639883120855,1.7724493741989136,18.273006439208984,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
7,4.111157442132632,1.432073712348938,14.876114845275879,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
8,3.242030077377955,1.1912249326705933,12.508854866027832,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
9,2.723899668753147,1.0331951379776,10.934025764465332,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
10,2.3468047504623732,0.8855253458023071,9.453853607177734,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
11,2.084663594464461,0.7955772876739502,8.578954696655273,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
12,1.7817668296893439,0.6789444088935852,7.428115367889404,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
13,1.549804308116436,0.593002200126648,6.560965061187744,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
14,1.4998690318067869,0.5508255362510681,6.183539390563965,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
15,1.3883366394042969,0.49784043431282043,5.674816608428955,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
16,1.3088126006225744,0.4478137791156769,5.169182777404785,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
17,1.281593204041322,0.4297284185886383,5.010692119598389,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
18,1.3013113276660442,0.4121970236301422,4.834456920623779,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
19,1.2062548004587492,0.3902573585510254,4.620650768280029,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
20,1.2551758857568105,0.37994450330734253,4.519200801849365,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
21,1.2448326590160528,0.3845631778240204,4.57296895980835,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,5
