iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,35.53227344512939,5.575466632843018,56.50876998901367,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
1,15.83703757127126,3.4653496742248535,35.243534088134766,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
2,8.498037400245666,2.341113805770874,24.016202926635742,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
3,5.1845251746972405,1.6817203760147095,17.429943084716797,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
4,3.422651847998301,1.1875351667404175,12.494077682495117,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
5,3.225310426354408,1.0349591970443726,10.99221134185791,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
6,2.6721604337294895,0.9012231826782227,9.690943717956543,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
7,1.963260126709938,0.6972418427467346,7.664692401885986,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
8,1.7258163786927858,0.5651168823242188,6.356520652770996,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
9,1.6186849627892177,0.4979332983493805,5.709805488586426,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
10,1.8161126653353372,0.5134668350219727,5.933063983917236,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
11,1.6943280279636384,0.43561068177223206,5.145720958709717,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
12,1.6360803886751334,0.41324952244758606,4.918741703033447,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
13,1.415938544968764,0.4048575460910797,4.854061603546143,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
14,1.6310710701346398,0.4118795394897461,4.943782806396484,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
15,1.6588265175124008,0.38144469261169434,4.597075939178467,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
16,1.5561522822578748,0.349624902009964,4.279260158538818,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
17,1.5093341586490472,0.35801076889038086,4.3664655685424805,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
18,1.2154312601685524,0.313002347946167,3.8975677490234375,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
19,1.2820077716062466,0.3222491145133972,3.989398241043091,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
20,1.1723797887812057,0.2797088325023651,3.5421786308288574,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
21,1.4735519113143285,0.3023741841316223,3.812105417251587,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
22,1.569070252130429,0.31879621744155884,4.005681037902832,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
23,1.4626132538417975,0.280798077583313,3.6239726543426514,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
24,1.4022381134827933,0.29212915897369385,3.714822769165039,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
25,0.9954994616905848,0.2455219030380249,3.247788667678833,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
26,1.50755675320824,0.2925301194190979,3.717176914215088,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
27,1.375931612700224,0.30616000294685364,3.881025552749634,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
28,1.390368408113718,0.3234978914260864,4.110590934753418,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
29,1.793234994461139,0.35293421149253845,4.349167823791504,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
30,1.7850840337077776,0.35067692399024963,4.365920543670654,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
31,1.2937834112346172,0.2648244798183441,3.474947929382324,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
32,1.0891991273562114,0.25703155994415283,3.380929946899414,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
33,1.2253606184820334,0.25571608543395996,3.3574392795562744,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
34,1.586552911400795,0.3184964060783386,4.000796318054199,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
35,1.7957765309512614,0.34347960352897644,4.234712600708008,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
36,1.7676879665752252,0.3642417788505554,4.392857551574707,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
37,1.4943794454137485,0.31454774737358093,3.891521453857422,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
38,1.5795496242741744,0.30068549513816833,3.744137763977051,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
39,1.398254432057341,0.2739379405975342,3.484048843383789,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
40,1.498027613759041,0.2826715111732483,3.578040361404419,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
41,1.4777469293773173,0.29755446314811707,3.775153160095215,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
42,1.3164220912754536,0.28220757842063904,3.6407418251037598,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
43,1.4787997980167469,0.3124243915081024,3.902224540710449,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
44,1.2866795192907254,0.2967342436313629,3.7506327629089355,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
45,1.2484349621832371,0.28376778960227966,3.6081833839416504,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
46,1.4400459901988507,0.2891068160533905,3.6789729595184326,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
47,1.5176595876117547,0.30646514892578125,3.8892030715942383,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
48,1.32752012843887,0.29227620363235474,3.7825798988342285,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,10
