iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,86.23044170379639,9.20683765411377,93.13156127929688,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
1,76.50374030431112,8.559852600097656,86.56378936767578,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
2,67.99033466339111,7.957837104797363,80.48374938964844,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
3,60.4367662747701,7.419351577758789,75.0312271118164,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
4,54.00771898905436,6.962397575378418,70.42002868652344,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
5,48.42866244633993,6.522403240203857,65.95868682861328,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
6,43.40801355997721,6.113267421722412,61.80501937866211,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
7,38.95808954874674,5.742856502532959,58.07875061035156,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
8,35.10937428156535,5.396890163421631,54.59556198120117,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
9,31.720230922698974,5.084815979003906,51.45954132080078,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
10,28.673606020609537,4.790729522705078,48.496360778808594,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
11,25.904636313120523,4.519329071044922,45.748199462890625,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
12,23.52077536582947,4.266703128814697,43.22245788574219,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
13,21.409859647750853,4.039472579956055,40.93707275390625,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
14,19.48580894470215,3.815293073654175,38.6601448059082,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
15,17.826706870396933,3.626152753829956,36.7534065246582,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
16,16.26237731297811,3.4312965869903564,34.7903938293457,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
17,14.968399155934652,3.268517255783081,33.16152572631836,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
18,13.767288856506347,3.1142117977142334,31.617835998535156,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
19,12.630818071365356,2.9578750133514404,30.048154830932617,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
20,11.664816009203593,2.819810628890991,28.670454025268555,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
21,10.782534014383952,2.685765266418457,27.325847625732422,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
22,9.95442816098531,2.567147970199585,26.131040573120117,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
23,9.231915146509806,2.445460557937622,24.923755645751953,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
24,8.57585019906362,2.3365020751953125,23.84159278869629,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
25,7.994963663419088,2.2350103855133057,22.817115783691406,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
26,7.498022073904673,2.143564462661743,21.900310516357422,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
27,7.001622180143992,2.047607183456421,20.945322036743164,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
28,6.498899117310842,1.9563206434249878,20.035856246948242,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
29,6.087006268501281,1.868492841720581,19.16026496887207,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
30,5.696406921545664,1.790837287902832,18.38313865661621,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
31,5.396062106291453,1.7247647047042847,17.71515655517578,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
