iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,91.18109,95.53483581542969,9.604073524475098,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,84.939285,90.19943237304688,9.072267532348633,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,79.14448,85.1319351196289,8.565773010253906,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,73.83255,80.49052429199219,8.102898597717285,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,68.82349,76.1548080444336,7.669519424438477,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,64.24283,72.13275909423828,7.269944667816162,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,60.032078,68.28790283203125,6.8855977058410645,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,56.028034,64.41717529296875,6.498983860015869,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,52.32244,60.92063903808594,6.151353359222412,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,48.94652,57.8363151550293,5.841010570526123,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,45.782597,54.81970977783203,5.538427352905273,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,42.794827,51.84754943847656,5.240357398986816,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,40.02474,49.13480758666992,4.967892646789551,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,37.509747,46.7210578918457,4.72500467300415,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,35.088406,44.284725189208984,4.48096227645874,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,32.845493,42.07180404663086,4.259382247924805,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,30.717253,39.928707122802734,4.043914318084717,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,28.762968,37.97762680053711,3.848005771636963,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,26.96693,36.0215950012207,3.650871992111206,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,25.314468,34.22930908203125,3.4706170558929443,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,23.753979,32.46133041381836,3.293044328689575,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,22.314362,30.916540145874023,3.137047290802002,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,20.968966,29.487815856933594,2.9930543899536133,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,19.698149,28.068206787109375,2.849313735961914,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,18.494213,26.700695037841797,2.7119414806365967,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,17.360247,25.364864349365234,2.576401948928833,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,16.282665,24.15781021118164,2.4540624618530273,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,15.303506,23.038331985473633,2.339749336242676,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,14.3907385,21.91611099243164,2.225931167602539,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,13.536197,20.897260665893555,2.121650218963623,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,12.731657,19.889490127563477,2.0198421478271484,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,11.982391,18.943883895874023,1.9235789775848389,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,11.273983,18.119487762451172,1.8399605751037598,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,10.611148,17.262048721313477,1.7526652812957764,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,9.994385,16.52193832397461,1.6763701438903809,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,9.426273,15.809123039245605,1.6034440994262695,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
