iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,72.22356,86.20603942871094,8.673038482666016,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
1,54.30239,74.1931381225586,7.474680423736572,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
2,41.482983,64.52758026123047,6.510360240936279,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
3,32.197117,56.7161750793457,5.727250099182129,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
4,25.404171,50.39494705200195,5.091813087463379,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
5,20.298323,45.06315994262695,4.5564422607421875,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
6,16.437809,40.58720016479492,4.103790760040283,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
7,13.441527,36.740234375,3.7143633365631104,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
8,11.1005535,33.43217849731445,3.3793790340423584,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
9,9.285592,30.600263595581055,3.092740058898926,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
10,7.838151,28.10927391052246,2.8400766849517822,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
11,6.6764703,25.898714065551758,2.6154356002807617,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
12,5.7271843,23.935197830200195,2.4153645038604736,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
13,4.9431367,22.186206817626953,2.236205816268921,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
14,4.296577,20.579795837402344,2.072082996368408,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
15,3.7535856,19.138334274291992,1.9234951734542847,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
16,3.3055856,17.818248748779297,1.788374662399292,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
17,2.9218645,16.622068405151367,1.6648589372634888,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
18,2.5917559,15.49553394317627,1.5491807460784912,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
19,2.3095593,14.470345497131348,1.4433702230453491,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
20,2.0665386,13.558330535888672,1.3494737148284912,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
21,1.8581425,12.678413391113281,1.25880765914917,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
22,1.6785347,11.912799835205078,1.1795892715454102,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
23,1.5203838,11.181278228759766,1.1041264533996582,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
24,1.3835802,10.519536018371582,1.0354574918746948,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
25,1.260273,9.91760540008545,0.9727846384048462,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
26,1.1533722,9.354510307312012,0.9142362475395203,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
27,1.0576841,8.836267471313477,0.8604778051376343,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
28,0.97316283,8.365296363830566,0.8114492893218994,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
29,0.89946216,7.934654235839844,0.7663807272911072,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
30,0.8337574,7.502293586730957,0.7209822535514832,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
31,0.77457505,7.130782127380371,0.6819421052932739,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
32,0.72224724,6.791353702545166,0.6464847326278687,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
33,0.67443013,6.4795098304748535,0.6138244867324829,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
34,0.63116294,6.174866199493408,0.5816683173179626,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
35,0.5931047,5.919051170349121,0.5544908046722412,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
36,0.55868113,5.66475248336792,0.5277528166770935,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
37,0.52735496,5.413475513458252,0.5011501312255859,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
38,0.49834463,5.192368507385254,0.4777813255786896,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
39,0.4729833,4.983364582061768,0.4554019868373871,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,3
