iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,85.79769910176596,9.23788070678711,93.4346694946289,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
1,75.86742036183675,8.564146995544434,86.6277084350586,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
2,67.42636891682943,7.966057300567627,80.58880615234375,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
3,59.993289642333984,7.424837589263916,75.14350128173828,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
4,53.59027005513509,6.942180156707764,70.28358459472656,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
5,48.111883322397865,6.509934425354004,65.92115020751953,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
6,43.002213662465415,6.096256732940674,61.733543395996094,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
7,38.682112248738605,5.730361461639404,58.037227630615234,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
8,34.79205707550049,5.381192207336426,54.52134704589844,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
9,31.490617148081462,5.063656330108643,51.29265594482422,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
10,28.517988770802816,4.785390377044678,48.47503662109375,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
11,25.854184722900392,4.515201568603516,45.76816940307617,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
12,23.477742929458618,4.262986660003662,43.23186492919922,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
13,21.33258778889974,4.030868053436279,40.90535354614258,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
14,19.55635716120402,3.8344361782073975,38.92538070678711,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
15,17.908875535329184,3.6469898223876953,37.03784942626953,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
16,16.377388143539427,3.453166961669922,35.07381820678711,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
17,15.047040491104125,3.2782435417175293,33.32193374633789,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
18,13.837696107228597,3.1204075813293457,31.74015998840332,3,150,10,500,10,0,0,False,10,False,0.01,1,5,300,1
