iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,11.324112,10.914605140686035,5.424804210662842,3,150,10,500,2,0,2,False,0.01,30,1500
1,10.196181,9.814582824707031,4.876508712768555,3,150,10,500,2,0,2,False,0.01,30,1500
2,9.149081,8.815898895263672,4.3814239501953125,3,150,10,500,2,0,2,False,0.01,30,1500
3,8.241684,7.931433200836182,3.9424402713775635,3,150,10,500,2,0,2,False,0.01,30,1500
4,7.472277,7.180246829986572,3.570463180541992,3,150,10,500,2,0,2,False,0.01,30,1500
5,6.735281,6.463186264038086,3.214083671569824,3,150,10,500,2,0,2,False,0.01,30,1500
6,6.098305,5.863916397094727,2.9157233238220215,3,150,10,500,2,0,2,False,0.01,30,1500
7,5.5042057,5.288944721221924,2.6297290325164795,3,150,10,500,2,0,2,False,0.01,30,1500
8,4.978217,4.789054870605469,2.3811755180358887,3,150,10,500,2,0,2,False,0.01,30,1500
9,4.509516,4.3381757736206055,2.1574454307556152,3,150,10,500,2,0,2,False,0.01,30,1500
10,4.117993,3.961024761199951,1.9699184894561768,3,150,10,500,2,0,2,False,0.01,30,1500
11,3.7706213,3.6169633865356445,1.7990304231643677,3,150,10,500,2,0,2,False,0.01,30,1500
12,3.427485,3.2828147411346436,1.6329748630523682,3,150,10,500,2,0,2,False,0.01,30,1500
13,3.1387892,3.0031239986419678,1.494182825088501,3,150,10,500,2,0,2,False,0.01,30,1500
14,2.8639917,2.7398502826690674,1.3626024723052979,3,150,10,500,2,0,2,False,0.01,30,1500
15,2.627391,2.50148344039917,1.244000792503357,3,150,10,500,2,0,2,False,0.01,30,1500
16,2.4194667,2.294288396835327,1.1414358615875244,3,150,10,500,2,0,2,False,0.01,30,1500
17,2.2316902,2.1101419925689697,1.0502053499221802,3,150,10,500,2,0,2,False,0.01,30,1500
18,2.0537183,1.943940281867981,0.9677607417106628,3,150,10,500,2,0,2,False,0.01,30,1500
19,1.8756653,1.7798267602920532,0.8860188722610474,3,150,10,500,2,0,2,False,0.01,30,1500
20,1.7270534,1.6365939378738403,0.814805805683136,3,150,10,500,2,0,2,False,0.01,30,1500
21,1.5879452,1.5039259195327759,0.7485310435295105,3,150,10,500,2,0,2,False,0.01,30,1500
22,1.461331,1.3824478387832642,0.6880684494972229,3,150,10,500,2,0,2,False,0.01,30,1500
23,1.3476759,1.2739269733428955,0.6339229345321655,3,150,10,500,2,0,2,False,0.01,30,1500
24,1.2514918,1.1802490949630737,0.5871830582618713,3,150,10,500,2,0,2,False,0.01,30,1500
25,1.1542816,1.0889877080917358,0.541954755783081,3,150,10,500,2,0,2,False,0.01,30,1500
26,1.059939,0.9997195601463318,0.4976117014884949,3,150,10,500,2,0,2,False,0.01,30,1500
27,0.97511494,0.9178257584571838,0.4567878246307373,3,150,10,500,2,0,2,False,0.01,30,1500
28,0.89651084,0.8459696769714355,0.42091649770736694,3,150,10,500,2,0,2,False,0.01,30,1500
29,0.82814884,0.780588686466217,0.3883766531944275,3,150,10,500,2,0,2,False,0.01,30,1500
30,0.75941616,0.7187851667404175,0.357421338558197,3,150,10,500,2,0,2,False,0.01,30,1500
31,0.6996382,0.6595500111579895,0.3279886841773987,3,150,10,500,2,0,2,False,0.01,30,1500
32,0.64724636,0.6091554164886475,0.3029325604438782,3,150,10,500,2,0,2,False,0.01,30,1500
33,0.5938067,0.5589964389801025,0.27788546681404114,3,150,10,500,2,0,2,False,0.01,30,1500
34,0.5436128,0.5116146206855774,0.2543342709541321,3,150,10,500,2,0,2,False,0.01,30,1500
35,0.50258714,0.47204259037971497,0.2346387505531311,3,150,10,500,2,0,2,False,0.01,30,1500
36,0.463654,0.4363895356655121,0.21693359315395355,3,150,10,500,2,0,2,False,0.01,30,1500
37,0.42910376,0.40392428636550903,0.20079922676086426,3,150,10,500,2,0,2,False,0.01,30,1500
38,0.39739653,0.37335407733917236,0.18564769625663757,3,150,10,500,2,0,2,False,0.01,30,1500
39,0.36750573,0.3446939289569855,0.1714581400156021,3,150,10,500,2,0,2,False,0.01,30,1500
40,0.34000093,0.31857824325561523,0.15838059782981873,3,150,10,500,2,0,2,False,0.01,30,1500
41,0.31284425,0.2937506139278412,0.14605915546417236,3,150,10,500,2,0,2,False,0.01,30,1500
42,0.28884324,0.27085986733436584,0.13470058143138885,3,150,10,500,2,0,2,False,0.01,30,1500
43,0.26592487,0.2500816285610199,0.12436380237340927,3,150,10,500,2,0,2,False,0.01,30,1500
44,0.24534157,0.2309233695268631,0.11479035019874573,3,150,10,500,2,0,2,False,0.01,30,1500
45,0.22470614,0.21145892143249512,0.10513384640216827,3,150,10,500,2,0,2,False,0.01,30,1500
46,0.20561685,0.19403386116027832,0.0964704304933548,3,150,10,500,2,0,2,False,0.01,30,1500
47,0.18992333,0.1786133497953415,0.08883770555257797,3,150,10,500,2,0,2,False,0.01,30,1500
