iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,861.4619,871.6881103515625,8.733325958251953,3,150,10,500,100,0,100,False,0.01,30,1500
1,767.0211,839.4581909179688,8.410719871520996,3,150,10,500,100,0,100,False,0.01,30,1500
2,682.6049,809.60791015625,8.111632347106934,3,150,10,500,100,0,100,False,0.01,30,1500
3,608.52814,783.2498168945312,7.848374843597412,3,150,10,500,100,0,100,False,0.01,30,1500
4,542.5725,756.9208374023438,7.586514472961426,3,150,10,500,100,0,100,False,0.01,30,1500
5,484.47906,734.4889526367188,7.355906009674072,3,150,10,500,100,0,100,False,0.01,30,1500
6,432.2976,712.6539306640625,7.131540775299072,3,150,10,500,100,0,100,False,0.01,30,1500
7,385.04025,691.7312622070312,6.927380561828613,3,150,10,500,100,0,100,False,0.01,30,1500
8,343.2437,672.7030029296875,6.734095096588135,3,150,10,500,100,0,100,False,0.01,30,1500
9,305.79346,655.7948608398438,6.565041542053223,3,150,10,500,100,0,100,False,0.01,30,1500
10,273.72885,641.6513061523438,6.417507171630859,3,150,10,500,100,0,100,False,0.01,30,1500
11,244.71996,625.3224487304688,6.261101722717285,3,150,10,500,100,0,100,False,0.01,30,1500
12,218.862,612.8916015625,6.137292861938477,3,150,10,500,100,0,100,False,0.01,30,1500
13,196.09138,600.4419555664062,6.013960838317871,3,150,10,500,100,0,100,False,0.01,30,1500
14,175.55602,591.4027709960938,5.920380592346191,3,150,10,500,100,0,100,False,0.01,30,1500
15,156.54462,581.6962890625,5.82014799118042,3,150,10,500,100,0,100,False,0.01,30,1500
16,139.64362,571.3933715820312,5.718270301818848,3,150,10,500,100,0,100,False,0.01,30,1500
17,124.664795,562.5535278320312,5.627056121826172,3,150,10,500,100,0,100,False,0.01,30,1500
18,111.195404,554.1589965820312,5.5386481285095215,3,150,10,500,100,0,100,False,0.01,30,1500
