iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,862.8804,868.4532470703125,8.705256462097168,3,150,10,500,100,0,100,False,0.01,30,1500
1,765.4502,835.7772827148438,8.377568244934082,3,150,10,500,100,0,100,False,0.01,30,1500
2,679.2277,802.8073120117188,8.056730270385742,3,150,10,500,100,0,100,False,0.01,30,1500
3,603.77344,776.3037109375,7.790912628173828,3,150,10,500,100,0,100,False,0.01,30,1500
4,538.2149,752.8071899414062,7.553520679473877,3,150,10,500,100,0,100,False,0.01,30,1500
5,480.91473,728.947998046875,7.315710544586182,3,150,10,500,100,0,100,False,0.01,30,1500
6,430.21844,707.7285766601562,7.098621368408203,3,150,10,500,100,0,100,False,0.01,30,1500
7,384.07785,688.0691528320312,6.89980411529541,3,150,10,500,100,0,100,False,0.01,30,1500
8,341.8657,667.34765625,6.690361022949219,3,150,10,500,100,0,100,False,0.01,30,1500
9,305.85233,651.7962646484375,6.530192852020264,3,150,10,500,100,0,100,False,0.01,30,1500
10,274.44583,635.279296875,6.363391876220703,3,150,10,500,100,0,100,False,0.01,30,1500
11,245.52046,622.2327270507812,6.229636192321777,3,150,10,500,100,0,100,False,0.01,30,1500
12,218.9983,607.9340209960938,6.08585262298584,3,150,10,500,100,0,100,False,0.01,30,1500
13,195.27113,594.6451416015625,5.94911527633667,3,150,10,500,100,0,100,False,0.01,30,1500
14,174.4394,583.6143798828125,5.837235450744629,3,150,10,500,100,0,100,False,0.01,30,1500
15,155.84007,571.8909912109375,5.717638969421387,3,150,10,500,100,0,100,False,0.01,30,1500
16,139.04643,562.8439331054688,5.626122951507568,3,150,10,500,100,0,100,False,0.01,30,1500
17,124.20029,555.3287353515625,5.545382976531982,3,150,10,500,100,0,100,False,0.01,30,1500
18,110.98026,544.6436767578125,5.439946174621582,3,150,10,500,100,0,100,False,0.01,30,1500
19,99.21784,536.09521484375,5.358208179473877,3,150,10,500,100,0,100,False,0.01,30,1500
20,87.934906,529.6664428710938,5.289313316345215,3,150,10,500,100,0,100,False,0.01,30,1500
21,78.2857,522.1708984375,5.2112345695495605,3,150,10,500,100,0,100,False,0.01,30,1500
22,69.72017,513.6590576171875,5.124419689178467,3,150,10,500,100,0,100,False,0.01,30,1500
23,62.25291,507.3453674316406,5.058955192565918,3,150,10,500,100,0,100,False,0.01,30,1500
24,55.30504,500.8309020996094,4.9927215576171875,3,150,10,500,100,0,100,False,0.01,30,1500
25,49.11498,493.9760437011719,4.924463272094727,3,150,10,500,100,0,100,False,0.01,30,1500
26,43.471737,488.97772216796875,4.877181053161621,3,150,10,500,100,0,100,False,0.01,30,1500
27,38.48974,481.91192626953125,4.811392307281494,3,150,10,500,100,0,100,False,0.01,30,1500
28,34.083298,475.547607421875,4.745737075805664,3,150,10,500,100,0,100,False,0.01,30,1500
29,30.199215,470.0610046386719,4.688004493713379,3,150,10,500,100,0,100,False,0.01,30,1500
30,26.782305,465.9778137207031,4.644718647003174,3,150,10,500,100,0,100,False,0.01,30,1500
31,23.91392,459.2720031738281,4.576104640960693,3,150,10,500,100,0,100,False,0.01,30,1500
32,21.291159,452.6242370605469,4.508763313293457,3,150,10,500,100,0,100,False,0.01,30,1500
33,18.869734,447.05181884765625,4.452277660369873,3,150,10,500,100,0,100,False,0.01,30,1500
34,16.92472,442.5180969238281,4.408063888549805,3,150,10,500,100,0,100,False,0.01,30,1500
35,14.95568,436.84356689453125,4.34763240814209,3,150,10,500,100,0,100,False,0.01,30,1500
36,13.24625,432.6405944824219,4.305056095123291,3,150,10,500,100,0,100,False,0.01,30,1500
37,11.766289,427.45855712890625,4.255108833312988,3,150,10,500,100,0,100,False,0.01,30,1500
38,10.496513,422.1108703613281,4.200742721557617,3,150,10,500,100,0,100,False,0.01,30,1500
39,9.335857,416.538330078125,4.145963668823242,3,150,10,500,100,0,100,False,0.01,30,1500
40,8.432343,410.8924865722656,4.0903801918029785,3,150,10,500,100,0,100,False,0.01,30,1500
41,7.506094,406.6386413574219,4.046674728393555,3,150,10,500,100,0,100,False,0.01,30,1500
42,6.710631,400.9064025878906,3.9914515018463135,3,150,10,500,100,0,100,False,0.01,30,1500
43,6.0117993,396.65093994140625,3.9464898109436035,3,150,10,500,100,0,100,False,0.01,30,1500
44,5.366029,391.95867919921875,3.9001543521881104,3,150,10,500,100,0,100,False,0.01,30,1500
45,4.841744,388.7015075683594,3.865171432495117,3,150,10,500,100,0,100,False,0.01,30,1500
46,4.323934,384.1944885253906,3.818995952606201,3,150,10,500,100,0,100,False,0.01,30,1500
47,3.9221175,380.0956726074219,3.77664852142334,3,150,10,500,100,0,100,False,0.01,30,1500
48,3.5465193,375.0104064941406,3.7249882221221924,3,150,10,500,100,0,100,False,0.01,30,1500
49,3.235932,371.0858154296875,3.6879708766937256,3,150,10,500,100,0,100,False,0.01,30,1500
50,2.8636274,367.098388671875,3.644993543624878,3,150,10,500,100,0,100,False,0.01,30,1500
51,2.592504,362.8084716796875,3.60327410697937,3,150,10,500,100,0,100,False,0.01,30,1500
52,2.39757,359.4414367675781,3.5726442337036133,3,150,10,500,100,0,100,False,0.01,30,1500
53,2.2155046,355.684814453125,3.534754753112793,3,150,10,500,100,0,100,False,0.01,30,1500
54,2.0037344,351.87738037109375,3.496009588241577,3,150,10,500,100,0,100,False,0.01,30,1500
55,1.8628842,347.7098388671875,3.452066659927368,3,150,10,500,100,0,100,False,0.01,30,1500
