iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,76.657196,82.5853042602539,8.208395957946777,5,150,10,500,10,0,0,10,False,0.01,30,1500
1,71.65282,78.4925765991211,7.804795265197754,5,150,10,500,10,0,0,10,False,0.01,30,1500
2,67.013565,74.41400909423828,7.402256965637207,5,150,10,500,10,0,0,10,False,0.01,30,1500
3,62.72323,70.79175567626953,7.04447603225708,5,150,10,500,10,0,0,10,False,0.01,30,1500
4,58.70305,67.4053726196289,6.707392692565918,5,150,10,500,10,0,0,10,False,0.01,30,1500
5,55.083973,64.20529174804688,6.3899993896484375,5,150,10,500,10,0,0,10,False,0.01,30,1500
6,51.60663,61.25751495361328,6.096473217010498,5,150,10,500,10,0,0,10,False,0.01,30,1500
7,48.28593,58.19798278808594,5.793628692626953,5,150,10,500,10,0,0,10,False,0.01,30,1500
8,45.325325,55.5868034362793,5.5352911949157715,5,150,10,500,10,0,0,10,False,0.01,30,1500
9,42.446823,52.898319244384766,5.268287658691406,5,150,10,500,10,0,0,10,False,0.01,30,1500
10,39.840275,50.41120147705078,5.0221266746521,5,150,10,500,10,0,0,10,False,0.01,30,1500
11,37.40797,48.1212158203125,4.797173023223877,5,150,10,500,10,0,0,10,False,0.01,30,1500
12,35.060307,45.85413360595703,4.572423458099365,5,150,10,500,10,0,0,10,False,0.01,30,1500
13,32.96054,43.76249694824219,4.364520072937012,5,150,10,500,10,0,0,10,False,0.01,30,1500
14,30.90155,41.68193054199219,4.1592116355896,5,150,10,500,10,0,0,10,False,0.01,30,1500
15,29.074762,39.80550003051758,3.973156452178955,5,150,10,500,10,0,0,10,False,0.01,30,1500
16,27.338594,38.01453399658203,3.795034646987915,5,150,10,500,10,0,0,10,False,0.01,30,1500
17,25.689348,36.340885162353516,3.6290931701660156,5,150,10,500,10,0,0,10,False,0.01,30,1500
