iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,76.9509,82.40899658203125,8.19191837310791,5,150,10,500,10,0,0,10,False,0.01,30,1500
1,72.09799,78.56103515625,7.809403896331787,5,150,10,500,10,0,0,10,False,0.01,30,1500
2,67.34014,74.549072265625,7.4136247634887695,5,150,10,500,10,0,0,10,False,0.01,30,1500
3,63.13039,71.02046966552734,7.065338134765625,5,150,10,500,10,0,0,10,False,0.01,30,1500
4,59.11974,67.54080963134766,6.721182346343994,5,150,10,500,10,0,0,10,False,0.01,30,1500
5,55.30864,64.44760131835938,6.414045810699463,5,150,10,500,10,0,0,10,False,0.01,30,1500
6,51.83321,61.32341384887695,6.106216907501221,5,150,10,500,10,0,0,10,False,0.01,30,1500
7,48.463627,58.37354278564453,5.814715385437012,5,150,10,500,10,0,0,10,False,0.01,30,1500
8,45.431187,55.49889373779297,5.5316572189331055,5,150,10,500,10,0,0,10,False,0.01,30,1500
9,42.69978,52.883365631103516,5.270412445068359,5,150,10,500,10,0,0,10,False,0.01,30,1500
10,40.07482,50.45745086669922,5.0310468673706055,5,150,10,500,10,0,0,10,False,0.01,30,1500
11,37.6317,48.167232513427734,4.805012226104736,5,150,10,500,10,0,0,10,False,0.01,30,1500
12,35.40161,45.92548751831055,4.583601951599121,5,150,10,500,10,0,0,10,False,0.01,30,1500
13,33.229206,43.82341003417969,4.376325607299805,5,150,10,500,10,0,0,10,False,0.01,30,1500
14,31.279922,41.862789154052734,4.181201934814453,5,150,10,500,10,0,0,10,False,0.01,30,1500
15,29.46888,39.950592041015625,3.990422487258911,5,150,10,500,10,0,0,10,False,0.01,30,1500
16,27.726748,38.13328170776367,3.8099985122680664,5,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.070606,36.40317153930664,3.638943672180176,5,150,10,500,10,0,0,10,False,0.01,30,1500
18,24.546404,34.72930908203125,3.471320390701294,5,150,10,500,10,0,0,10,False,0.01,30,1500
19,23.111034,33.137229919433594,3.3136417865753174,5,150,10,500,10,0,0,10,False,0.01,30,1500
20,21.723019,31.63429069519043,3.1633105278015137,5,150,10,500,10,0,0,10,False,0.01,30,1500
21,20.439388,30.159109115600586,3.016425371170044,5,150,10,500,10,0,0,10,False,0.01,30,1500
22,19.277796,28.766366958618164,2.8774619102478027,5,150,10,500,10,0,0,10,False,0.01,30,1500
23,18.173246,27.370319366455078,2.7402074337005615,5,150,10,500,10,0,0,10,False,0.01,30,1500
24,17.15473,26.186298370361328,2.6227333545684814,5,150,10,500,10,0,0,10,False,0.01,30,1500
25,16.142094,25.03236198425293,2.5086841583251953,5,150,10,500,10,0,0,10,False,0.01,30,1500
26,15.225908,23.95892906188965,2.401254892349243,5,150,10,500,10,0,0,10,False,0.01,30,1500
27,14.3554945,22.841012954711914,2.2900383472442627,5,150,10,500,10,0,0,10,False,0.01,30,1500
28,13.547654,21.76520347595215,2.1827495098114014,5,150,10,500,10,0,0,10,False,0.01,30,1500
29,12.779178,20.82929801940918,2.0890252590179443,5,150,10,500,10,0,0,10,False,0.01,30,1500
30,12.044966,19.96502685546875,2.002448558807373,5,150,10,500,10,0,0,10,False,0.01,30,1500
31,11.374599,19.08172607421875,1.9139400720596313,5,150,10,500,10,0,0,10,False,0.01,30,1500
32,10.737067,18.260404586791992,1.8324052095413208,5,150,10,500,10,0,0,10,False,0.01,30,1500
33,10.147493,17.584497451782227,1.7650779485702515,5,150,10,500,10,0,0,10,False,0.01,30,1500
34,9.567288,16.828453063964844,1.6896865367889404,5,150,10,500,10,0,0,10,False,0.01,30,1500
35,9.028985,16.125722885131836,1.6190022230148315,5,150,10,500,10,0,0,10,False,0.01,30,1500
36,8.544511,15.43714714050293,1.5510739088058472,5,150,10,500,10,0,0,10,False,0.01,30,1500
37,8.06694,14.73807144165039,1.4813024997711182,5,150,10,500,10,0,0,10,False,0.01,30,1500
38,7.630446,14.122474670410156,1.4193379878997803,5,150,10,500,10,0,0,10,False,0.01,30,1500
39,7.225835,13.504008293151855,1.3570939302444458,5,150,10,500,10,0,0,10,False,0.01,30,1500
40,6.8318515,12.979036331176758,1.3044509887695312,5,150,10,500,10,0,0,10,False,0.01,30,1500
41,6.465249,12.41662883758545,1.2477021217346191,5,150,10,500,10,0,0,10,False,0.01,30,1500
42,6.12959,11.891589164733887,1.1949907541275024,5,150,10,500,10,0,0,10,False,0.01,30,1500
43,5.817512,11.446606636047363,1.1501511335372925,5,150,10,500,10,0,0,10,False,0.01,30,1500
44,5.51086,10.95887279510498,1.1009939908981323,5,150,10,500,10,0,0,10,False,0.01,30,1500
45,5.219402,10.488438606262207,1.0534873008728027,5,150,10,500,10,0,0,10,False,0.01,30,1500
46,4.9548664,10.073307037353516,1.0115734338760376,5,150,10,500,10,0,0,10,False,0.01,30,1500
47,4.695892,9.668832778930664,0.9709179997444153,5,150,10,500,10,0,0,10,False,0.01,30,1500
48,4.4647446,9.307680130004883,0.9344019889831543,5,150,10,500,10,0,0,10,False,0.01,30,1500
49,4.2403,8.947693824768066,0.8979261517524719,5,150,10,500,10,0,0,10,False,0.01,30,1500
50,4.023168,8.601838111877441,0.8628279566764832,5,150,10,500,10,0,0,10,False,0.01,30,1500
51,3.8189974,8.238884925842285,0.8260053992271423,5,150,10,500,10,0,0,10,False,0.01,30,1500
52,3.6251032,7.919676303863525,0.7940141558647156,5,150,10,500,10,0,0,10,False,0.01,30,1500
53,3.4418468,7.610498905181885,0.7624784708023071,5,150,10,500,10,0,0,10,False,0.01,30,1500
54,3.2741385,7.314238548278809,0.7327147722244263,5,150,10,500,10,0,0,10,False,0.01,30,1500
55,3.115677,7.030052185058594,0.7040278911590576,5,150,10,500,10,0,0,10,False,0.01,30,1500
56,2.9660456,6.811514854431152,0.6813855767250061,5,150,10,500,10,0,0,10,False,0.01,30,1500
57,2.8259616,6.565887451171875,0.6565167903900146,5,150,10,500,10,0,0,10,False,0.01,30,1500
58,2.690931,6.337571144104004,0.6332489848136902,5,150,10,500,10,0,0,10,False,0.01,30,1500
59,2.5655136,6.101113796234131,0.6092771291732788,5,150,10,500,10,0,0,10,False,0.01,30,1500
60,2.4451632,5.866597652435303,0.5856517553329468,5,150,10,500,10,0,0,10,False,0.01,30,1500
61,2.328185,5.66560697555542,0.565330445766449,5,150,10,500,10,0,0,10,False,0.01,30,1500
62,2.2234473,5.473448276519775,0.5453171133995056,5,150,10,500,10,0,0,10,False,0.01,30,1500
63,2.1166751,5.278495788574219,0.525334358215332,5,150,10,500,10,0,0,10,False,0.01,30,1500
64,2.0196002,5.076127052307129,0.504565417766571,5,150,10,500,10,0,0,10,False,0.01,30,1500
65,1.9283859,4.9105634689331055,0.487643837928772,5,150,10,500,10,0,0,10,False,0.01,30,1500
66,1.8394666,4.731297016143799,0.46917724609375,5,150,10,500,10,0,0,10,False,0.01,30,1500
67,1.7582003,4.5749688148498535,0.4528370201587677,5,150,10,500,10,0,0,10,False,0.01,30,1500
68,1.6795297,4.419573783874512,0.43677276372909546,5,150,10,500,10,0,0,10,False,0.01,30,1500
69,1.6048474,4.2844133377075195,0.42266687750816345,5,150,10,500,10,0,0,10,False,0.01,30,1500
70,1.53484,4.133147239685059,0.4071648120880127,5,150,10,500,10,0,0,10,False,0.01,30,1500
71,1.4662757,3.996101140975952,0.3927980065345764,5,150,10,500,10,0,0,10,False,0.01,30,1500
72,1.4039296,3.8880255222320557,0.38181763887405396,5,150,10,500,10,0,0,10,False,0.01,30,1500
73,1.3448559,3.7481601238250732,0.3675583600997925,5,150,10,500,10,0,0,10,False,0.01,30,1500
74,1.2885993,3.634195566177368,0.35565459728240967,5,150,10,500,10,0,0,10,False,0.01,30,1500
75,1.2358137,3.5044515132904053,0.3420312702655792,5,150,10,500,10,0,0,10,False,0.01,30,1500
76,1.185914,3.4085099697113037,0.33187174797058105,5,150,10,500,10,0,0,10,False,0.01,30,1500
77,1.1364306,3.3003900051116943,0.3205469250679016,5,150,10,500,10,0,0,10,False,0.01,30,1500
78,1.091534,3.2245640754699707,0.31264516711235046,5,150,10,500,10,0,0,10,False,0.01,30,1500
79,1.0474224,3.119244337081909,0.3014843165874481,5,150,10,500,10,0,0,10,False,0.01,30,1500
80,1.0065955,3.0208523273468018,0.2912568151950836,5,150,10,500,10,0,0,10,False,0.01,30,1500
81,0.9678835,2.940398931503296,0.28271687030792236,5,150,10,500,10,0,0,10,False,0.01,30,1500
82,0.92942077,2.8421905040740967,0.27211880683898926,5,150,10,500,10,0,0,10,False,0.01,30,1500
83,0.8957615,2.749995708465576,0.26276275515556335,5,150,10,500,10,0,0,10,False,0.01,30,1500
84,0.8619812,2.697711229324341,0.25739988684654236,5,150,10,500,10,0,0,10,False,0.01,30,1500
85,0.8297528,2.615628242492676,0.24861697852611542,5,150,10,500,10,0,0,10,False,0.01,30,1500
86,0.7994255,2.5459253787994385,0.2412325143814087,5,150,10,500,10,0,0,10,False,0.01,30,1500
87,0.76924634,2.4804623126983643,0.23419466614723206,5,150,10,500,10,0,0,10,False,0.01,30,1500
88,0.74344677,2.4309964179992676,0.22913327813148499,5,150,10,500,10,0,0,10,False,0.01,30,1500
89,0.7175707,2.363093852996826,0.22215460240840912,5,150,10,500,10,0,0,10,False,0.01,30,1500
90,0.69304395,2.296015501022339,0.2151729166507721,5,150,10,500,10,0,0,10,False,0.01,30,1500
91,0.6694375,2.240401268005371,0.20909051597118378,5,150,10,500,10,0,0,10,False,0.01,30,1500
92,0.6476383,2.1851537227630615,0.20327740907669067,5,150,10,500,10,0,0,10,False,0.01,30,1500
93,0.6264837,2.1372928619384766,0.19789929687976837,5,150,10,500,10,0,0,10,False,0.01,30,1500
94,0.60559326,2.098498582839966,0.19361844658851624,5,150,10,500,10,0,0,10,False,0.01,30,1500
95,0.587143,2.070936918258667,0.19041211903095245,5,150,10,500,10,0,0,10,False,0.01,30,1500
96,0.5690401,2.0288009643554688,0.18575291335582733,5,150,10,500,10,0,0,10,False,0.01,30,1500
97,0.5515056,1.9965264797210693,0.1822950839996338,5,150,10,500,10,0,0,10,False,0.01,30,1500
98,0.5344848,1.9577020406723022,0.17794246971607208,5,150,10,500,10,0,0,10,False,0.01,30,1500
99,0.51957923,1.9247809648513794,0.1744326502084732,5,150,10,500,10,0,0,10,False,0.01,30,1500
100,0.5048928,1.8780759572982788,0.16951251029968262,5,150,10,500,10,0,0,10,False,0.01,30,1500
101,0.49059987,1.8491405248641968,0.16635240614414215,5,150,10,500,10,0,0,10,False,0.01,30,1500
102,0.47741586,1.8029226064682007,0.1613578349351883,5,150,10,500,10,0,0,10,False,0.01,30,1500
103,0.46470103,1.7810910940170288,0.15900003910064697,5,150,10,500,10,0,0,10,False,0.01,30,1500
104,0.45160338,1.7622590065002441,0.15676911175251007,5,150,10,500,10,0,0,10,False,0.01,30,1500
105,0.43970498,1.7194664478302002,0.15209700167179108,5,150,10,500,10,0,0,10,False,0.01,30,1500
106,0.42857116,1.6787155866622925,0.14758825302124023,5,150,10,500,10,0,0,10,False,0.01,30,1500
107,0.4177993,1.64835524559021,0.14409394562244415,5,150,10,500,10,0,0,10,False,0.01,30,1500
108,0.407859,1.6365374326705933,0.14252042770385742,5,150,10,500,10,0,0,10,False,0.01,30,1500
109,0.39866108,1.61958909034729,0.1405940055847168,5,150,10,500,10,0,0,10,False,0.01,30,1500
110,0.38948944,1.5930273532867432,0.1374480426311493,5,150,10,500,10,0,0,10,False,0.01,30,1500
111,0.38083705,1.5566842555999756,0.13343143463134766,5,150,10,500,10,0,0,10,False,0.01,30,1500
112,0.37222314,1.535718560218811,0.1309274435043335,5,150,10,500,10,0,0,10,False,0.01,30,1500
113,0.36427754,1.5074845552444458,0.1278844028711319,5,150,10,500,10,0,0,10,False,0.01,30,1500
114,0.35652283,1.5063148736953735,0.12770485877990723,5,150,10,500,10,0,0,10,False,0.01,30,1500
115,0.34926304,1.491099238395691,0.12603531777858734,5,150,10,500,10,0,0,10,False,0.01,30,1500
116,0.34232956,1.466398000717163,0.12361966818571091,5,150,10,500,10,0,0,10,False,0.01,30,1500
117,0.33564013,1.4450759887695312,0.12123329192399979,5,150,10,500,10,0,0,10,False,0.01,30,1500
118,0.32937405,1.4393305778503418,0.12050061672925949,5,150,10,500,10,0,0,10,False,0.01,30,1500
119,0.32286865,1.4121869802474976,0.11754314601421356,5,150,10,500,10,0,0,10,False,0.01,30,1500
120,0.31699502,1.4151573181152344,0.1178920790553093,5,150,10,500,10,0,0,10,False,0.01,30,1500
121,0.3117838,1.405112385749817,0.11680888384580612,5,150,10,500,10,0,0,10,False,0.01,30,1500
122,0.30637717,1.3879929780960083,0.1149287223815918,5,150,10,500,10,0,0,10,False,0.01,30,1500
123,0.30074623,1.3780285120010376,0.1136842742562294,5,150,10,500,10,0,0,10,False,0.01,30,1500
124,0.29604593,1.3616554737091064,0.11193480342626572,5,150,10,500,10,0,0,10,False,0.01,30,1500
125,0.29094973,1.3533660173416138,0.11071699857711792,5,150,10,500,10,0,0,10,False,0.01,30,1500
126,0.28558877,1.331675410270691,0.1081540435552597,5,150,10,500,10,0,0,10,False,0.01,30,1500
127,0.28052923,1.3238435983657837,0.10705093294382095,5,150,10,500,10,0,0,10,False,0.01,30,1500
128,0.27655685,1.3069912195205688,0.10509800165891647,5,150,10,500,10,0,0,10,False,0.01,30,1500
