iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,95.66474,98.61270141601562,9.88963794708252,2,150,10,500,10,0,0,10,False,0.01,30,1500
1,88.54284,92.48828125,9.285185813903809,2,150,10,500,10,0,0,10,False,0.01,30,1500
2,81.97507,86.89852905273438,8.730874061584473,2,150,10,500,10,0,0,10,False,0.01,30,1500
3,75.91905,81.56605529785156,8.200987815856934,2,150,10,500,10,0,0,10,False,0.01,30,1500
4,70.20812,76.41122436523438,7.690606594085693,2,150,10,500,10,0,0,10,False,0.01,30,1500
5,65.0241,71.80387115478516,7.235612869262695,2,150,10,500,10,0,0,10,False,0.01,30,1500
6,60.337124,67.38394927978516,6.79629373550415,2,150,10,500,10,0,0,10,False,0.01,30,1500
7,55.887318,63.372867584228516,6.398486614227295,2,150,10,500,10,0,0,10,False,0.01,30,1500
8,51.86902,59.56890869140625,6.020419120788574,2,150,10,500,10,0,0,10,False,0.01,30,1500
9,48.146816,56.01868438720703,5.66699743270874,2,150,10,500,10,0,0,10,False,0.01,30,1500
10,44.732235,52.61942672729492,5.328643321990967,2,150,10,500,10,0,0,10,False,0.01,30,1500
11,41.54542,49.492733001708984,5.016955375671387,2,150,10,500,10,0,0,10,False,0.01,30,1500
12,38.596954,46.605350494384766,4.728572845458984,2,150,10,500,10,0,0,10,False,0.01,30,1500
13,35.931217,43.92191696166992,4.459660053253174,2,150,10,500,10,0,0,10,False,0.01,30,1500
14,33.420166,41.3716926574707,4.2046685218811035,2,150,10,500,10,0,0,10,False,0.01,30,1500
15,31.014154,38.97281265258789,3.964900016784668,2,150,10,500,10,0,0,10,False,0.01,30,1500
16,28.822048,36.69499206542969,3.7372710704803467,2,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.80555,34.59428787231445,3.5264694690704346,2,150,10,500,10,0,0,10,False,0.01,30,1500
18,24.93136,32.62037658691406,3.3283371925354004,2,150,10,500,10,0,0,10,False,0.01,30,1500
19,23.224691,30.86231231689453,3.1524643898010254,2,150,10,500,10,0,0,10,False,0.01,30,1500
20,21.620699,29.082080841064453,2.9743571281433105,2,150,10,500,10,0,0,10,False,0.01,30,1500
21,20.13595,27.47277069091797,2.8122262954711914,2,150,10,500,10,0,0,10,False,0.01,30,1500
22,18.731087,25.967193603515625,2.6604549884796143,2,150,10,500,10,0,0,10,False,0.01,30,1500
23,17.440414,24.497901916503906,2.513066053390503,2,150,10,500,10,0,0,10,False,0.01,30,1500
24,16.255299,23.163576126098633,2.3781421184539795,2,150,10,500,10,0,0,10,False,0.01,30,1500
25,15.124512,21.838003158569336,2.244509220123291,2,150,10,500,10,0,0,10,False,0.01,30,1500
26,14.101735,20.640365600585938,2.123242139816284,2,150,10,500,10,0,0,10,False,0.01,30,1500
27,13.159249,19.51265525817871,2.0093367099761963,2,150,10,500,10,0,0,10,False,0.01,30,1500
28,12.259847,18.444608688354492,1.901672601699829,2,150,10,500,10,0,0,10,False,0.01,30,1500
29,11.425895,17.421247482299805,1.7980815172195435,2,150,10,500,10,0,0,10,False,0.01,30,1500
30,10.670003,16.503515243530273,1.7050426006317139,2,150,10,500,10,0,0,10,False,0.01,30,1500
31,9.955702,15.638348579406738,1.617930293083191,2,150,10,500,10,0,0,10,False,0.01,30,1500
32,9.284931,14.808761596679688,1.5338472127914429,2,150,10,500,10,0,0,10,False,0.01,30,1500
33,8.664629,14.020654678344727,1.453698992729187,2,150,10,500,10,0,0,10,False,0.01,30,1500
34,8.084608,13.272238731384277,1.377705693244934,2,150,10,500,10,0,0,10,False,0.01,30,1500
35,7.5512476,12.566610336303711,1.3059355020523071,2,150,10,500,10,0,0,10,False,0.01,30,1500
36,7.048068,11.914175987243652,1.2395434379577637,2,150,10,500,10,0,0,10,False,0.01,30,1500
37,6.5747414,11.278614044189453,1.1748322248458862,2,150,10,500,10,0,0,10,False,0.01,30,1500
38,6.143706,10.713072776794434,1.1170662641525269,2,150,10,500,10,0,0,10,False,0.01,30,1500
39,5.7424912,10.148580551147461,1.0594747066497803,2,150,10,500,10,0,0,10,False,0.01,30,1500
