iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,67.50845,70.5714111328125,7.008447647094727,10,150,10,500,10,0,0,10,False,0.01,30,1500
1,63.53612,67.59603881835938,6.712233066558838,10,150,10,500,10,0,0,10,False,0.01,30,1500
2,59.877487,64.89059448242188,6.443003177642822,10,150,10,500,10,0,0,10,False,0.01,30,1500
3,56.46368,62.33897399902344,6.187530517578125,10,150,10,500,10,0,0,10,False,0.01,30,1500
4,53.27574,59.749481201171875,5.930227756500244,10,150,10,500,10,0,0,10,False,0.01,30,1500
5,50.298008,57.501869201660156,5.701414585113525,10,150,10,500,10,0,0,10,False,0.01,30,1500
6,47.554615,55.32902526855469,5.484221935272217,10,150,10,500,10,0,0,10,False,0.01,30,1500
7,44.911186,53.073184967041016,5.258010387420654,10,150,10,500,10,0,0,10,False,0.01,30,1500
8,42.449875,51.08543395996094,5.056905269622803,10,150,10,500,10,0,0,10,False,0.01,30,1500
9,40.21128,49.17737579345703,4.865510940551758,10,150,10,500,10,0,0,10,False,0.01,30,1500
10,38.05365,47.243709564208984,4.672535419464111,10,150,10,500,10,0,0,10,False,0.01,30,1500
11,36.034744,45.38161087036133,4.487429141998291,10,150,10,500,10,0,0,10,False,0.01,30,1500
12,34.203136,43.762447357177734,4.325829982757568,10,150,10,500,10,0,0,10,False,0.01,30,1500
13,32.4256,42.099910736083984,4.160591125488281,10,150,10,500,10,0,0,10,False,0.01,30,1500
14,30.711145,40.45792770385742,3.9966843128204346,10,150,10,500,10,0,0,10,False,0.01,30,1500
15,29.211813,38.979461669921875,3.850048542022705,10,150,10,500,10,0,0,10,False,0.01,30,1500
16,27.788836,37.48259353637695,3.6995692253112793,10,150,10,500,10,0,0,10,False,0.01,30,1500
17,26.339886,36.12390899658203,3.561899423599243,10,150,10,500,10,0,0,10,False,0.01,30,1500
18,25.103304,34.929317474365234,3.4433345794677734,10,150,10,500,10,0,0,10,False,0.01,30,1500
19,23.883167,33.59366226196289,3.3107028007507324,10,150,10,500,10,0,0,10,False,0.01,30,1500
20,22.666885,32.382144927978516,3.1901116371154785,10,150,10,500,10,0,0,10,False,0.01,30,1500
21,21.556513,31.19808578491211,3.0705597400665283,10,150,10,500,10,0,0,10,False,0.01,30,1500
22,20.548832,30.225229263305664,2.974367618560791,10,150,10,500,10,0,0,10,False,0.01,30,1500
23,19.54506,29.10489273071289,2.8616232872009277,10,150,10,500,10,0,0,10,False,0.01,30,1500
24,18.63172,28.05015754699707,2.75591778755188,10,150,10,500,10,0,0,10,False,0.01,30,1500
25,17.748009,27.10655403137207,2.660371780395508,10,150,10,500,10,0,0,10,False,0.01,30,1500
26,16.917927,26.154176712036133,2.5646655559539795,10,150,10,500,10,0,0,10,False,0.01,30,1500
27,16.096758,25.1953067779541,2.468583345413208,10,150,10,500,10,0,0,10,False,0.01,30,1500
28,15.3389225,24.282018661499023,2.376356363296509,10,150,10,500,10,0,0,10,False,0.01,30,1500
29,14.65437,23.532299041748047,2.3015143871307373,10,150,10,500,10,0,0,10,False,0.01,30,1500
30,13.975277,22.774169921875,2.225994825363159,10,150,10,500,10,0,0,10,False,0.01,30,1500
31,13.343202,22.03429412841797,2.152113437652588,10,150,10,500,10,0,0,10,False,0.01,30,1500
32,12.70394,21.2795467376709,2.0762298107147217,10,150,10,500,10,0,0,10,False,0.01,30,1500
33,12.121424,20.57901954650879,2.0063233375549316,10,150,10,500,10,0,0,10,False,0.01,30,1500
34,11.565137,19.911911010742188,1.9393678903579712,10,150,10,500,10,0,0,10,False,0.01,30,1500
35,11.061027,19.337305068969727,1.881138563156128,10,150,10,500,10,0,0,10,False,0.01,30,1500
36,10.5687685,18.685611724853516,1.815596580505371,10,150,10,500,10,0,0,10,False,0.01,30,1500
37,10.121936,18.100811004638672,1.7567158937454224,10,150,10,500,10,0,0,10,False,0.01,30,1500
38,9.66832,17.497316360473633,1.6965728998184204,10,150,10,500,10,0,0,10,False,0.01,30,1500
39,9.233016,16.904144287109375,1.6373043060302734,10,150,10,500,10,0,0,10,False,0.01,30,1500
40,8.822613,16.352907180786133,1.582328200340271,10,150,10,500,10,0,0,10,False,0.01,30,1500
41,8.436551,15.813278198242188,1.528417944908142,10,150,10,500,10,0,0,10,False,0.01,30,1500
42,8.073604,15.324840545654297,1.4794310331344604,10,150,10,500,10,0,0,10,False,0.01,30,1500
43,7.719244,14.825750350952148,1.4307156801223755,10,150,10,500,10,0,0,10,False,0.01,30,1500
44,7.3849373,14.345659255981445,1.3838719129562378,10,150,10,500,10,0,0,10,False,0.01,30,1500
45,7.0601172,13.945023536682129,1.3442769050598145,10,150,10,500,10,0,0,10,False,0.01,30,1500
46,6.7634935,13.508503913879395,1.3010072708129883,10,150,10,500,10,0,0,10,False,0.01,30,1500
