iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,382.1196,396.94915771484375,7.88496208190918,3,150,10,500,50,0,50,False,0.01,30,1500
1,347.22626,379.28314208984375,7.536113262176514,3,150,10,500,50,0,50,False,0.01,30,1500
2,315.28543,362.37274169921875,7.199033260345459,3,150,10,500,50,0,50,False,0.01,30,1500
3,286.33536,347.7461242675781,6.912589073181152,3,150,10,500,50,0,50,False,0.01,30,1500
4,259.62463,333.4244384765625,6.626315116882324,3,150,10,500,50,0,50,False,0.01,30,1500
5,236.90514,319.66937255859375,6.352564334869385,3,150,10,500,50,0,50,False,0.01,30,1500
6,216.26329,305.7206726074219,6.078155517578125,3,150,10,500,50,0,50,False,0.01,30,1500
7,197.64574,294.2025451660156,5.849941730499268,3,150,10,500,50,0,50,False,0.01,30,1500
8,179.75287,282.4167175292969,5.6145920753479,3,150,10,500,50,0,50,False,0.01,30,1500
9,163.97835,272.8935546875,5.4292707443237305,3,150,10,500,50,0,50,False,0.01,30,1500
10,149.96042,263.4979248046875,5.246195316314697,3,150,10,500,50,0,50,False,0.01,30,1500
11,136.8374,254.45953369140625,5.06809663772583,3,150,10,500,50,0,50,False,0.01,30,1500
12,125.28335,245.28399658203125,4.886538028717041,3,150,10,500,50,0,50,False,0.01,30,1500
13,114.7241,237.09927368164062,4.7223334312438965,3,150,10,500,50,0,50,False,0.01,30,1500
14,104.85785,228.9557647705078,4.56207275390625,3,150,10,500,50,0,50,False,0.01,30,1500
15,95.96278,221.78451538085938,4.41876745223999,3,150,10,500,50,0,50,False,0.01,30,1500
16,87.91833,215.1903533935547,4.2877116203308105,3,150,10,500,50,0,50,False,0.01,30,1500
17,80.65645,208.6795196533203,4.1605658531188965,3,150,10,500,50,0,50,False,0.01,30,1500
18,73.9125,202.8485107421875,4.041294574737549,3,150,10,500,50,0,50,False,0.01,30,1500
19,67.62415,196.72122192382812,3.9180450439453125,3,150,10,500,50,0,50,False,0.01,30,1500
20,61.906445,190.77174377441406,3.8010971546173096,3,150,10,500,50,0,50,False,0.01,30,1500
21,56.558853,185.392333984375,3.695676326751709,3,150,10,500,50,0,50,False,0.01,30,1500
22,51.937916,180.43988037109375,3.597759246826172,3,150,10,500,50,0,50,False,0.01,30,1500
23,47.722286,176.09445190429688,3.5100982189178467,3,150,10,500,50,0,50,False,0.01,30,1500
24,43.691,172.60879516601562,3.440453052520752,3,150,10,500,50,0,50,False,0.01,30,1500
25,40.048973,168.18551635742188,3.3551900386810303,3,150,10,500,50,0,50,False,0.01,30,1500
26,36.74358,164.10899353027344,3.2750391960144043,3,150,10,500,50,0,50,False,0.01,30,1500
27,33.66676,160.80032348632812,3.2104148864746094,3,150,10,500,50,0,50,False,0.01,30,1500
28,30.80343,157.168212890625,3.138061285018921,3,150,10,500,50,0,50,False,0.01,30,1500
