iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,862.03345,871.4739990234375,8.729187965393066,3,150,10,500,100,0,100,False,0.01,30,1500
1,767.97437,839.4432373046875,8.405734062194824,3,150,10,500,100,0,100,False,0.01,30,1500
2,683.7116,810.4907836914062,8.115586280822754,3,150,10,500,100,0,100,False,0.01,30,1500
3,610.42004,783.3452758789062,7.848878860473633,3,150,10,500,100,0,100,False,0.01,30,1500
4,543.70386,758.8228759765625,7.605571269989014,3,150,10,500,100,0,100,False,0.01,30,1500
5,486.32666,736.7353515625,7.377920150756836,3,150,10,500,100,0,100,False,0.01,30,1500
6,434.16776,714.7020263671875,7.150790214538574,3,150,10,500,100,0,100,False,0.01,30,1500
7,386.98892,694.333984375,6.949520111083984,3,150,10,500,100,0,100,False,0.01,30,1500
8,345.61334,674.9429321289062,6.752798080444336,3,150,10,500,100,0,100,False,0.01,30,1500
9,308.57645,659.50244140625,6.59558629989624,3,150,10,500,100,0,100,False,0.01,30,1500
10,276.83148,645.2705078125,6.447301387786865,3,150,10,500,100,0,100,False,0.01,30,1500
11,246.90068,629.9165649414062,6.2972941398620605,3,150,10,500,100,0,100,False,0.01,30,1500
12,221.07787,616.873046875,6.163132667541504,3,150,10,500,100,0,100,False,0.01,30,1500
13,197.91284,605.3429565429688,6.045866966247559,3,150,10,500,100,0,100,False,0.01,30,1500
14,177.66055,596.9176025390625,5.959288597106934,3,150,10,500,100,0,100,False,0.01,30,1500
15,158.89423,586.9365844726562,5.857716083526611,3,150,10,500,100,0,100,False,0.01,30,1500
16,141.83092,575.192626953125,5.7396440505981445,3,150,10,500,100,0,100,False,0.01,30,1500
17,126.52373,565.4548950195312,5.6426191329956055,3,150,10,500,100,0,100,False,0.01,30,1500
18,113.02017,557.411865234375,5.557966709136963,3,150,10,500,100,0,100,False,0.01,30,1500
19,100.812485,546.7047729492188,5.4492058753967285,3,150,10,500,100,0,100,False,0.01,30,1500
20,90.33825,537.5628051757812,5.358156204223633,3,150,10,500,100,0,100,False,0.01,30,1500
21,79.85656,528.6593017578125,5.267058849334717,3,150,10,500,100,0,100,False,0.01,30,1500
22,71.19788,521.8390502929688,5.195655822753906,3,150,10,500,100,0,100,False,0.01,30,1500
23,63.440964,514.6099243164062,5.121171474456787,3,150,10,500,100,0,100,False,0.01,30,1500
24,56.425926,507.18328857421875,5.043988227844238,3,150,10,500,100,0,100,False,0.01,30,1500
25,50.161297,500.85302734375,4.981931686401367,3,150,10,500,100,0,100,False,0.01,30,1500
26,44.79265,494.10980224609375,4.915868282318115,3,150,10,500,100,0,100,False,0.01,30,1500
27,39.738316,486.5940856933594,4.84237813949585,3,150,10,500,100,0,100,False,0.01,30,1500
28,35.410526,481.0713806152344,4.788098335266113,3,150,10,500,100,0,100,False,0.01,30,1500
29,31.381989,476.2369384765625,4.739369869232178,3,150,10,500,100,0,100,False,0.01,30,1500
30,27.818424,470.3873596191406,4.678882122039795,3,150,10,500,100,0,100,False,0.01,30,1500
31,24.679062,466.352783203125,4.637946605682373,3,150,10,500,100,0,100,False,0.01,30,1500
32,21.93563,461.0637512207031,4.582152843475342,3,150,10,500,100,0,100,False,0.01,30,1500
33,19.479141,454.8279724121094,4.519283771514893,3,150,10,500,100,0,100,False,0.01,30,1500
34,17.377863,448.0555725097656,4.45354700088501,3,150,10,500,100,0,100,False,0.01,30,1500
35,15.338174,442.7618408203125,4.397010803222656,3,150,10,500,100,0,100,False,0.01,30,1500
36,13.625773,437.2895812988281,4.342533111572266,3,150,10,500,100,0,100,False,0.01,30,1500
37,12.129736,432.764892578125,4.296205520629883,3,150,10,500,100,0,100,False,0.01,30,1500
38,10.647617,428.6646423339844,4.253642559051514,3,150,10,500,100,0,100,False,0.01,30,1500
39,9.542706,423.8370666503906,4.202994346618652,3,150,10,500,100,0,100,False,0.01,30,1500
40,8.54828,417.8356018066406,4.146403789520264,3,150,10,500,100,0,100,False,0.01,30,1500
41,7.577006,412.6806640625,4.099587440490723,3,150,10,500,100,0,100,False,0.01,30,1500
42,6.813543,407.1052551269531,4.043768405914307,3,150,10,500,100,0,100,False,0.01,30,1500
43,6.1598363,402.0872497558594,3.991384744644165,3,150,10,500,100,0,100,False,0.01,30,1500
44,5.579165,397.0637512207031,3.9389808177948,3,150,10,500,100,0,100,False,0.01,30,1500
45,4.8806796,393.1354675292969,3.898256540298462,3,150,10,500,100,0,100,False,0.01,30,1500
46,4.45354,388.79632568359375,3.856163501739502,3,150,10,500,100,0,100,False,0.01,30,1500
47,4.0382214,384.5830383300781,3.8102376461029053,3,150,10,500,100,0,100,False,0.01,30,1500
48,3.638076,381.3803405761719,3.7768428325653076,3,150,10,500,100,0,100,False,0.01,30,1500
49,3.2727005,376.8219909667969,3.729689598083496,3,150,10,500,100,0,100,False,0.01,30,1500
50,2.9669323,372.5689697265625,3.6848490238189697,3,150,10,500,100,0,100,False,0.01,30,1500
51,2.6734,367.93621826171875,3.639190435409546,3,150,10,500,100,0,100,False,0.01,30,1500
52,2.5118291,364.4629821777344,3.6033198833465576,3,150,10,500,100,0,100,False,0.01,30,1500
53,2.2662845,360.7594909667969,3.56587290763855,3,150,10,500,100,0,100,False,0.01,30,1500
54,2.113858,358.1544494628906,3.536381483078003,3,150,10,500,100,0,100,False,0.01,30,1500
55,1.9649227,354.8124084472656,3.5022950172424316,3,150,10,500,100,0,100,False,0.01,30,1500
56,1.8509712,350.5491027832031,3.4593043327331543,3,150,10,500,100,0,100,False,0.01,30,1500
57,1.7189225,346.5707092285156,3.417046070098877,3,150,10,500,100,0,100,False,0.01,30,1500
58,1.6395011,342.9797058105469,3.3814737796783447,3,150,10,500,100,0,100,False,0.01,30,1500
59,1.5721354,339.87640380859375,3.3479764461517334,3,150,10,500,100,0,100,False,0.01,30,1500
60,1.4821754,336.8765869140625,3.3174877166748047,3,150,10,500,100,0,100,False,0.01,30,1500
61,1.3753757,333.5761413574219,3.2840466499328613,3,150,10,500,100,0,100,False,0.01,30,1500
62,1.2741193,329.7341613769531,3.246070623397827,3,150,10,500,100,0,100,False,0.01,30,1500
63,1.206332,324.9439697265625,3.199355363845825,3,150,10,500,100,0,100,False,0.01,30,1500
64,1.1631376,321.8050842285156,3.167117118835449,3,150,10,500,100,0,100,False,0.01,30,1500
65,1.1198462,317.62176513671875,3.1255741119384766,3,150,10,500,100,0,100,False,0.01,30,1500
66,1.0504241,315.0243835449219,3.098497152328491,3,150,10,500,100,0,100,False,0.01,30,1500
67,1.0047759,311.49969482421875,3.0647733211517334,3,150,10,500,100,0,100,False,0.01,30,1500
68,0.97996014,308.3679504394531,3.033640146255493,3,150,10,500,100,0,100,False,0.01,30,1500
69,0.94890714,305.7749328613281,3.0070979595184326,3,150,10,500,100,0,100,False,0.01,30,1500
