iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8040617654720942,0.4410000443458557,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
1,0.43089936052759487,0.45887506008148193,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
2,0.30827441066503525,0.4712916612625122,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
3,0.23903437331318855,0.48195838928222656,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
4,0.21025628689676523,0.484250009059906,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
5,0.18019172952820858,0.49699997901916504,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
6,0.1496172615637382,0.5083750486373901,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
7,0.13726271999379,0.5064167380332947,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
8,0.11817770249520738,0.5065416693687439,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
9,0.12024852835262816,0.5097917318344116,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
10,0.11841290863230824,0.5065416693687439,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
11,0.0813839736705025,0.514958381652832,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
12,0.07762175402604043,0.5217916369438171,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
13,0.06926053723630805,0.5195833444595337,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
14,0.06350890632408361,0.5268334150314331,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
15,0.048879145023723446,0.5271250009536743,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
16,0.08627257542684674,0.5222499966621399,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
17,0.06442971124003331,0.5241667628288269,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
18,0.06567712593823671,0.5217918157577515,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
19,0.044050998287275434,0.5266250371932983,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
20,0.0528289918632557,0.5285834074020386,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
21,0.03936060812945167,0.5359583497047424,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
22,0.037276260710010924,0.5327917337417603,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
23,0.03123645348629604,0.5320833921432495,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
24,0.03989690212377658,0.5239584445953369,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
25,0.02677660222010066,0.533208429813385,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
26,0.03128200420178473,0.530958354473114,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
27,0.03384192963130772,0.5232501029968262,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
28,0.03247263818047941,0.5315417647361755,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
29,0.02542246183535705,0.5302083492279053,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
