iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8048568839828173,0.4671250283718109,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
1,0.41896252892911434,0.49145838618278503,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
2,0.27428783600529033,0.5136250257492065,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
3,0.2032919448489944,0.5265417695045471,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
4,0.16949758864939213,0.533333420753479,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
5,0.1364291086792946,0.5431667566299438,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
6,0.09950065597270925,0.5521667003631592,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
7,0.09625513564484815,0.5545000433921814,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
8,0.0749786701829483,0.5552917718887329,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
9,0.0870308856635044,0.5554583072662354,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
10,0.08739811624400318,0.5562500357627869,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
11,0.05181615788023919,0.5612499713897705,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
12,0.04848009844621023,0.5655000805854797,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
13,0.04001549518822382,0.565333366394043,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
14,0.030727875030909974,0.5705000162124634,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
15,0.02127293817466125,0.5700000524520874,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
16,0.07037195957188185,0.5609999895095825,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
17,0.03980148525442928,0.5654167532920837,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
18,0.044538238687285535,0.5637500286102295,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
19,0.017479718876226496,0.5672916769981384,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
20,0.03550731323775835,0.5665833950042725,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
21,0.019526629825122654,0.5700000524520874,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
22,0.01965365921690439,0.5684167146682739,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
23,0.01060699728744415,0.5680416822433472,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
24,0.030859854276059195,0.5603333711624146,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
25,0.010106395153949657,0.5702918767929077,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
26,0.021331695180075865,0.564708411693573,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
27,0.02267845768559103,0.5576667785644531,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
28,0.02207014859110738,0.5619584321975708,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
29,0.0160775095767652,0.5609584450721741,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
