iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8045321355263392,0.43408331274986267,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
1,0.40221265455087024,0.4636666774749756,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
2,0.24846300886323056,0.4818333387374878,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
3,0.18991446782213947,0.4987500309944153,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
4,0.15451716274643937,0.5122083425521851,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
5,0.12298415030818433,0.5199167132377625,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
6,0.09147526288870722,0.5289167165756226,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
7,0.09382611321052536,0.530583381652832,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
8,0.05886024001908178,0.534416675567627,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
9,0.12206327822059393,0.5303750038146973,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
10,0.1180748258678553,0.5248750448226929,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
11,0.06628668688548107,0.5461667776107788,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
12,0.07791127672923419,0.5411250591278076,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
13,0.04050477968606477,0.5508334040641785,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
14,0.029121380551562954,0.5554167032241821,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
15,0.010996344310115092,0.5600417852401733,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
16,0.10328318053507246,0.5381667017936707,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
17,0.0533922986893837,0.5449583530426025,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
18,0.0971237668612351,0.5400834083557129,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
19,0.017672618336897965,0.5575000643730164,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
20,0.05214639485348016,0.5441666841506958,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
21,0.018843477868358605,0.5544584393501282,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
22,0.013055564544629306,0.5608334541320801,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
23,0.010838154853748469,0.5640416145324707,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
24,0.050172282336764816,0.5497499704360962,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
25,0.012955851375105945,0.5611250400543213,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
26,0.03148805471816255,0.5585000514984131,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
27,0.06132167673786171,0.5491666793823242,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
28,0.08161923036823282,0.5443334579467773,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
29,0.040524527236508824,0.5468333959579468,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,2.0,30,10
