iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8048239101966222,0.43370839953422546,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
1,0.40457332382599515,0.46908339858055115,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
2,0.23865806218236685,0.4834166169166565,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
3,0.19606905539209643,0.4987916946411133,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
4,0.16143034918544194,0.5137500762939453,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
5,0.11299763926460098,0.5191250443458557,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
6,0.09370452254855384,0.528041660785675,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
7,0.08520141886159156,0.53062504529953,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
8,0.064983802944577,0.5359584093093872,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
9,0.11582943878602237,0.5279583930969238,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
10,0.1154294878942892,0.5287084579467773,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
11,0.06604881718521938,0.5445000529289246,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
12,0.061112775205401704,0.5412917733192444,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
13,0.037451759417308494,0.545791745185852,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
14,0.021903505083173513,0.5560833811759949,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
15,0.016715057693848696,0.5573334097862244,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
16,0.0920810024011492,0.5363333821296692,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
17,0.059103915409650654,0.5482917428016663,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
18,0.08927693741861731,0.5390832424163818,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
19,0.01634663448203355,0.5555417537689209,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
20,0.06600254526711069,0.5389167070388794,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
21,0.020008985312112298,0.5528333187103271,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
22,0.0077280476786351455,0.5588750839233398,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
23,0.011521895394253079,0.5612084269523621,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
24,0.0526077011381858,0.5470000505447388,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
25,0.012854174005042296,0.5603333711624146,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
26,0.03181904557034917,0.5573333501815796,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
27,0.03818321069411468,0.5492916703224182,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
28,0.08481472969530539,0.5400000810623169,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
29,0.012193733413975375,0.5527501106262207,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,1,reward,1.0,30,10
