iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8046149412790934,0.4672500491142273,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.4060544290890296,0.49620839953422546,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.25768756804366905,0.5189999938011169,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.18670851519952217,0.5274166464805603,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.16183690913021564,0.5367083549499512,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.11681289582823713,0.5443750023841858,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.0882183532230556,0.5542917847633362,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.07847395290931065,0.5581250190734863,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.0582966806832701,0.5609584450721741,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.07380638100827734,0.5579166412353516,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.08477219760728379,0.5569999814033508,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.049327530432492495,0.5635834336280823,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.03675877124381562,0.5692083835601807,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.03288548292281727,0.5691249966621399,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.023344887090691675,0.5738334059715271,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.015379327989649028,0.5746666193008423,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.06639356939316106,0.5645416975021362,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.029083254126211006,0.5682500004768372,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.036499278096016496,0.5630000829696655,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.012095321619805569,0.5711250901222229,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.031178093059376504,0.5671250820159912,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.014354969947210824,0.5732083916664124,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.0118415387502561,0.5709166526794434,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.006783074903069064,0.5710834264755249,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.02637624858956163,0.561750054359436,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.00712364918338911,0.5725416541099548,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.012882579690388715,0.5681666731834412,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.018468228915783886,0.5628334283828735,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.015523671851648638,0.5647916793823242,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.013921388633510409,0.5671250820159912,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
